time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/loss,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
289,61,295936,4833,-0.01972334273159504,0.2,1152,-1.4435560628771782,-0.002981084573548287,0.0003,0.013671875,0.0045808023,0.8346449732780457,0.0015836965758353472,260.24,0.21511112000000002
290,61,296960,4835,-0.021045075729489326,0.2,1156,-1.3283418789505959,-0.0032417973852716386,0.0003,0.039794921875,0.004272105,0.9060234427452087,0.0010354044752602931,254.43,0.23225000000000004
291,61,297984,4837,-0.0174708254635334,0.2,1160,-1.3751146048307419,-0.0049067440268117934,0.0003,0.12060546875,0.012929553,0.7185068130493164,0.00756457433453761,248.95,0.24947222
292,61,299008,4839,-0.01530485600233078,0.2,1164,-1.3853624761104584,-0.0011958106188103557,0.0003,0.001708984375,0.0017438454,0.7492392063140869,0.003604526471463032,242.58,0.27016666
293,61,300032,4842,-0.021366236731410027,0.2,1168,-1.2940633594989777,-0.003313103661639616,0.0003,0.0126953125,0.0033773058,0.6479860544204712,0.010439258679980412,243.04,0.26788888
294,62,301056,4844,-0.014910836704075336,0.2,1172,-1.4120109006762505,-0.0016493696602992713,0.0003,0.031005859375,0.0032151937,0.6931151747703552,0.006286448435275815,238.9,0.28238888
295,62,302080,4846,-0.01971946656703949,0.2,1176,-1.3394520431756973,-0.0036467389727476984,0.0003,0.053955078125,0.006947964,0.7554555535316467,0.003932215127861127,241.55,0.27402778
296,62,303104,4848,-0.02097889594733715,0.2,1180,-1.520747996866703,-0.001743832224747166,0.0003,0.060302734375,0.003648928,0.9247817397117615,0.000553415933609358,240.64,0.27755555
297,62,304128,4850,-0.028557080775499344,0.2,1184,-1.3110958933830261,-0.002385976455116179,0.0003,0.03369140625,0.00894482,0.8316692113876343,0.002683929407794494,242.97,0.27108332999999996
298,62,305152,4852,-0.020501388236880302,0.2,1188,-1.2564485147595406,-0.001457959006074816,0.0003,0.04736328125,0.0105204,0.8509671688079834,0.0016160720333573408,242.07,0.27358333
299,63,306176,4854,-0.010811040177941322,0.2,1192,-1.3217319622635841,-0.0014802307850914076,0.0003,0.0,0.0015201815,0.9245114922523499,0.0013412055304797832,241.48,0.27622222
300,63,307200,4856,-0.01144468318670988,0.2,1196,-1.3351977840065956,-0.0024194192374125123,0.0003,0.033203125,0.0074751917,0.513785719871521,0.005217608442762867,239.18,0.28361111
301,63,308224,4858,-0.020314572378993034,0.2,1200,-1.3699637055397034,-0.001189261514809914,0.0003,0.00390625,0.003061919,0.7417840361595154,0.001954606783328927,243.05,0.27186109999999997
302,63,309248,4860,-0.010403165593743324,0.2,1204,-1.4560990706086159,-0.005108527169795707,0.0003,0.074951171875,0.008387532,0.7520933151245117,0.0010621532164805103,235.2,0.29666667
303,63,310272,4863,-0.012813583016395569,0.2,1208,-1.3218792527914047,-0.003775776902330108,0.0003,0.09228515625,0.007834348,0.566586971282959,0.010978148697176948,237.51,0.28924999999999995
304,63,311296,4865,-0.016699522733688354,0.2,1212,-1.2207859382033348,-0.0005509822221938521,0.0003,0.013427734375,0.0011860679,0.8838750123977661,0.0008605474031355698,237.18,0.28916667
305,64,312320,4867,-0.023219196125864983,0.2,1216,-1.2519631907343864,-0.00372340768808499,0.0003,0.0703125,0.0055204937,0.8488931059837341,0.001228445424203528,235.99,0.29347223
306,64,313344,4869,-0.013947091065347195,0.2,1220,-1.358481027185917,-0.0013419540773611516,0.0003,0.0478515625,0.005629251,0.8755092620849609,0.0034171801671618596,233.86,0.30038889999999996
307,64,314368,4871,-0.019858194515109062,0.2,1224,-1.319091536104679,-0.0012844350712839514,0.0003,0.00439453125,0.003081589,0.9311950206756592,0.00028382783057168126,237.47,0.28936112
308,64,315392,4873,-0.016872091218829155,0.2,1228,-1.2842765599489212,-0.002103007849655114,0.0003,0.01953125,0.0055597126,0.8794404864311218,0.0010736994991020765,233.0,0.30277778
309,64,316416,4875,-0.011772233061492443,0.2,1232,-1.3239132016897202,-0.0016335606051143259,0.0003,0.109130859375,0.009890487,0.6948024034500122,0.0055253812606679276,232.27,0.30580556
310,65,317440,4877,-0.020904747769236565,0.2,1236,-1.3015547543764114,-0.00301410467363894,0.0003,0.035888671875,0.0040999562,0.8630829453468323,0.0006640190567850368,232.27,0.30580556000000003
311,65,318464,4879,-0.010762601159512997,0.2,1240,-1.3034645095467567,-0.00045618839794769883,0.0003,0.033203125,0.0013446521,0.8703362941741943,0.0005478557086462388,232.89,0.30408334
312,65,319488,4881,-0.015210730955004692,0.2,1244,-1.1973474398255348,-0.002148982632206753,0.0003,0.00537109375,0.0025355683,0.8486247062683105,0.0009006220534502063,231.27,0.30858334
313,65,320512,4882,-0.011945046484470367,0.2,1248,-1.3237325549125671,-0.0015855994424782693,0.0003,0.0,0.0019489231,0.8131427764892578,0.002002099783567246,237.4,0.28855557
314,65,321536,4884,-0.020745258778333664,0.2,1252,-1.302721545100212,-0.0015055115218274295,0.0003,0.02197265625,0.0059359875,0.9025630950927734,0.0008597555497544818,239.82,0.28183335
315,66,322560,4886,-0.010529618710279465,0.2,1256,-1.3926027044653893,-0.002041699888650328,0.0003,0.014892578125,0.0056386148,0.7345516681671143,0.0026136467495234683,243.4,0.27188890999999993
316,66,323584,4888,-0.015087906271219254,0.2,1260,-1.4620787799358368,-0.0006672357121715322,0.0003,0.00048828125,0.0027450053,0.8053484559059143,0.0016299140406772494,250.39,0.25047226
317,66,324608,4890,-0.013416403904557228,0.2,1264,-1.521086446940899,-0.0013876535813324153,0.0003,0.02880859375,0.0080322,0.8597282767295837,0.0013481567875714973,252.42,0.24483337000000002
318,66,325632,4892,-0.015691645443439484,0.2,1268,-1.4140562489628792,-0.001017949209199287,0.0003,0.0,0.00053906115,0.9215551018714905,0.0005195322264626157,259.06,0.22538893999999998
319,66,326656,4894,-0.02519642747938633,0.2,1272,-1.4368340745568275,-0.0007804266933817416,0.0003,0.013916015625,0.0032622968,0.39579540491104126,0.0042809582882910036,262.94,0.21261116000000002
320,66,327680,4895,-0.0223575159907341,0.2,1276,-1.3938273414969444,-0.002465518220560625,0.0003,0.001708984375,0.0037638487,0.7615100741386414,0.001941277219884796,261.09,0.21875004999999997
321,67,328704,4897,-0.016266589984297752,0.2,1280,-1.3995835334062576,-0.0023894136247690767,0.0003,0.0634765625,0.009238409,0.6703341007232666,0.0014077243140491191,261.35,0.21802783999999995
322,67,329728,4899,-0.015751449391245842,0.2,1284,-1.3284594863653183,-0.0025638869701651856,0.0003,0.050537109375,0.007094426,0.6104368567466736,0.0034178350906586275,257.67,0.23025006
323,67,330752,4901,-0.0256966445595026,0.2,1288,-1.387332521378994,-0.0026743012567749247,0.0003,0.045166015625,0.0067012645,0.7857694625854492,0.0023351647760136984,258.53,0.22686117
324,67,331776,4902,-0.019931120797991753,0.2,1292,-1.3031778782606125,-0.0027090934745501727,0.0003,0.0205078125,0.0066874777,0.5915123224258423,0.0023724126222077757,258.57,0.22575005
325,67,332800,4904,-0.008811155334115028,0.2,1296,-1.2467013746500015,-0.0010893091966863722,0.0003,0.01708984375,0.0059014894,0.6781862378120422,0.0035482864768709987,254.73,0.23841672
326,68,333824,4905,-0.012952623888850212,0.2,1300,-1.2521297931671143,-0.0011324285296723247,0.0003,0.000244140625,0.00089148356,0.31184446811676025,0.004446531529538333,256.06,0.23372228
327,68,334848,4907,-0.0035166735760867596,0.2,1304,-1.2377557009458542,-0.0014682321634609252,0.0003,0.018310546875,0.00510012,0.84842449426651,0.0007814534183125943,259.64,0.22277782999999998
328,68,335872,4908,-0.015372234396636486,0.2,1308,-1.312202326953411,-0.0038448289851658046,0.0003,0.0732421875,0.006241391,0.8895289897918701,0.0004274646826161188,263.73,0.20941671999999997
329,68,336896,4910,-0.020324168726801872,0.2,1312,-1.43016816675663,0.00029551224724855274,0.0003,0.009033203125,0.0011720571,0.6788610219955444,0.001768602007359732,264.68,0.20677782
330,68,337920,4911,-0.020832281559705734,0.2,1316,-1.5418179780244827,-0.004305705122533254,0.0003,0.106689453125,0.004058745,0.7860685586929321,0.0014841723896097392,266.74,0.20005560000000003
331,68,338944,4912,-0.024347873404622078,0.2,1320,-1.2457931116223335,-0.0026488873991183937,0.0003,0.0146484375,0.004118359,0.8215270638465881,0.0006808812086092075,269.64,0.19100003999999998
332,69,339968,4914,-0.015937145799398422,0.2,1324,-1.1843152195215225,-0.0034320579725317657,0.0003,0.015869140625,0.0065395012,0.9550568461418152,0.00024856463278410956,270.14,0.18961113999999998
333,69,340992,4916,-0.015324772335588932,0.2,1328,-1.0838307812809944,-0.001227942673722282,0.0003,0.0,0.002250194,0.5050463676452637,0.005729526019422337,268.1,0.19527781
334,69,342016,4918,-0.0037781945429742336,0.2,1332,-1.1479507461190224,-0.003397122345631942,0.0003,0.06640625,0.00941728,0.6160041093826294,0.003778326092287898,268.05,0.19541670000000003
335,69,343040,4919,-0.013184954412281513,0.2,1336,-1.1965628042817116,-0.000828015137813054,0.0003,0.001953125,0.001312023,0.7334785461425781,0.0011543195996637223,271.34,0.18527781000000001
336,69,344064,4921,-0.004365452099591494,0.2,1340,-1.2606704458594322,-0.0013332842499949038,0.0003,0.008544921875,0.0041003544,0.8577302694320679,0.0005938187605352141,263.48,0.21111114
337,70,345088,4922,-0.01763659343123436,0.2,1344,-1.317590557038784,-0.001463663822505623,0.0003,0.051025390625,0.009660185,0.712810754776001,0.004776899528224021,260.41,0.22063892
338,70,346112,4924,-0.014182285405695438,0.2,1348,-1.5322472974658012,-0.001529317072709091,0.0003,0.000244140625,0.0019918918,0.6728429794311523,0.004239728543325327,258.87,0.22691668999999998
339,70,347136,4925,-0.020049115642905235,0.2,1352,-1.5345454514026642,-0.004350885166786611,0.0003,0.09814453125,0.0041010613,0.8770752549171448,0.0015423287695739418,257.85,0.22875002
340,70,348160,4927,-0.01667012833058834,0.2,1356,-1.206278681755066,-0.006058210623450577,0.0003,0.10693359375,0.008258366,0.6844197511672974,0.0029311069956747815,255.65,0.23486113
341,70,349184,4928,-0.006330410949885845,0.2,1360,-1.0653959922492504,-0.0036208555684424937,0.0003,0.018310546875,0.0061240634,0.6115705370903015,0.003336118097649887,255.97,0.23197223
342,71,350208,4930,-0.015640446916222572,0.2,1364,-1.1512852236628532,-0.0017483820265624672,0.0003,0.0263671875,0.0014129695,0.8932444453239441,0.0009808487666305155,255.97,0.23197223
343,71,351232,4932,-0.010811927728354931,0.2,1368,-1.0259361863136292,-0.0030348770815180615,0.0003,0.028564453125,0.0027431007,0.8711068034172058,0.00036192339939589147,258.37,0.22330556000000001
344,71,352256,4934,-0.014565220102667809,0.2,1372,-1.065439224243164,-0.0020439442159840837,0.0003,0.049560546875,0.0013524424,0.9505380988121033,0.0003197910236849566,254.31,0.23458334
345,71,353280,4935,-0.026118028908967972,0.2,1376,-1.3576273024082184,-0.0054461651598103344,0.0003,0.14990234375,0.012245781,0.64812171459198,0.005755969323217869,253.48,0.23688889
346,71,354304,4937,-0.025390464812517166,0.2,1380,-1.3125630766153336,-0.00274233115487732,0.0003,0.002197265625,0.0025312332,0.8637735843658447,0.0016775369804236107,255.43,0.23047221
347,71,355328,4939,-0.00965869426727295,0.2,1384,-1.044349230825901,-0.00038661765574943274,0.0003,0.00341796875,0.0014557855,0.5280094146728516,0.0009100250354094896,255.32,0.23077777000000002
348,72,356352,4940,-0.0066869789734482765,0.2,1388,-0.9094743952155113,-0.0006527803197968751,0.0003,0.000732421875,0.00070021785,0.6962383985519409,0.002716809613048099,248.99,0.25136111
349,72,357376,4942,-0.009552368894219398,0.2,1392,-1.0895085856318474,-0.0024696194304851815,0.0003,0.064453125,0.0066778087,0.5275078415870667,0.009117248468101025,244.67,0.26436110999999995
350,72,358400,4944,-0.006942214444279671,0.2,1396,-1.001685157418251,-0.00040430857916362584,0.0003,0.0,0.0011106684,0.25543737411499023,0.007331533066462725,244.58,0.26561111
351,72,359424,4945,-0.006239611189812422,0.2,1400,-0.9555900394916534,-0.004814589221496135,0.0003,0.114013671875,0.0050260043,0.26339977979660034,0.004366445093182847,243.88,0.26655555
352,72,360448,4947,-0.008281419053673744,0.2,1404,-0.843962024897337,-0.0029539450770244002,0.0003,0.01220703125,0.002865066,0.8690702319145203,0.0017232654136023484,242.35,0.27180555
353,73,361472,4949,-0.02056652493774891,0.2,1408,-0.9067846238613129,-0.002694395079743117,0.0003,0.010986328125,0.0025644053,0.8440674543380737,0.0010769494947453495,239.75,0.27802778
354,73,362496,4951,-0.005257406737655401,0.2,1412,-0.9359837137162685,-0.0005502281419467181,0.0003,0.019287109375,0.0039151083,0.6707044839859009,0.00419894463266246,234.99,0.29325
355,73,363520,4953,-0.007619259878993034,0.2,1416,-1.0353347286581993,-0.002757987240329385,0.0003,0.041748046875,0.008435094,0.716587483882904,0.003977249260060489,235.25,0.29152778
356,73,364544,4954,-0.020847801119089127,0.2,1420,-1.1383389830589294,-0.001688602933427319,0.0003,0.001220703125,0.0023118765,0.797469437122345,0.000494504245580174,238.81,0.27863889000000003
357,73,365568,4956,-0.0022324707824736834,0.2,1424,-1.051529597491026,-0.0023462411772925407,0.0003,0.067138671875,0.0054599256,0.9196272492408752,0.0007090289836924057,234.42,0.29283333
358,73,366592,4958,-0.012814441695809364,0.2,1428,-1.1632392555475235,-0.002516827400540933,0.0003,0.037353515625,0.007976873,0.7949481010437012,0.003061268864257727,233.63,0.29502778
359,74,367616,4959,-0.01933267153799534,0.2,1432,-1.2107939571142197,-0.004361234125099145,0.0003,0.0439453125,0.0033906442,0.9428064227104187,0.0008112245523079764,236.93,0.28386112
360,74,368640,4960,-0.01480042189359665,0.2,1436,-1.2344010472297668,-0.0018495394033379853,0.0003,0.02783203125,0.0023256943,0.5419225692749023,0.005265462939860299,229.62,0.30716667000000003
361,74,369664,4962,-0.008721026591956615,0.2,1440,-1.3728577494621277,-0.0013112323940731585,0.0003,0.00146484375,0.0035607521,0.7897324562072754,0.006663116277195513,229.06,0.30872222000000005
362,74,370688,4963,-0.011014103889465332,0.2,1444,-1.2473954111337662,-0.0007386841898551211,0.0003,0.009521484375,0.004050348,0.7434662580490112,0.004090547263331246,229.95,0.30625
363,74,371712,4964,-0.013949544169008732,0.2,1448,-1.2289889380335808,-0.00484413027879782,0.0003,0.0986328125,0.008330511,0.8277190327644348,0.0018384572977083735,230.63,0.30436111000000005
364,75,372736,4966,-0.014530549757182598,0.2,1452,-1.1708306074142456,-0.00022931740386411548,0.0003,0.001708984375,0.0014081113,0.21349573135375977,0.005672799510648474,226.83,0.31691667
365,75,373760,4967,-0.01859310269355774,0.2,1456,-1.041395477950573,-0.0039012526103761047,0.0003,0.038330078125,0.0029162988,0.5845452547073364,0.0035024417375097983,226.83,0.31691667
366,75,374784,4969,-0.01800513081252575,0.2,1460,-1.1011857986450195,-0.0018881978176068515,0.0003,0.044677734375,0.006407637,0.8722792863845825,0.0004185714315099176,228.91,0.31113889
367,75,375808,4970,-0.02012881077826023,0.2,1464,-1.214622087776661,-0.001671741745667532,0.0003,0.012939453125,0.004305713,0.9103202819824219,0.0007948999555082992,233.1,0.29950000000000004
368,75,376832,4971,-0.014134426601231098,0.2,1468,-1.150224968791008,-0.0015069518703967333,0.0003,0.0068359375,0.0035617494,0.8659300208091736,0.0006804751519666752,230.08,0.3088888900000001
369,75,377856,4973,-0.0143184345215559,0.2,1472,-1.1612009480595589,-0.0010456891322974116,0.0003,0.0,0.0009949827,0.5117723941802979,0.006399100442649797,224.49,0.32641666999999996
370,76,378880,4974,-0.02159595862030983,0.2,1476,-1.2611951306462288,-0.0028125977551098913,0.0003,0.02587890625,0.0053753816,0.8153663277626038,0.004978053737431765,228.04,0.31555555
371,76,379904,4975,-0.014474799856543541,0.2,1480,-1.3395114690065384,-0.0019298361148685217,0.0003,0.035888671875,0.004089317,0.8113605380058289,0.0009237572412530426,230.4,0.30799999000000006
372,76,380928,4976,-0.021982215344905853,0.2,1484,-1.4412865489721298,-0.0032397931936429814,0.0003,0.018798828125,0.005631268,0.784350574016571,0.00045186579518485814,233.24,0.2991111
373,76,381952,4977,-0.016469260677695274,0.2,1488,-1.2718230038881302,-0.0013082308068987913,0.0003,0.0615234375,0.005599205,0.8785732984542847,0.002779597598419059,232.77,0.30041665
374,76,382976,4979,-0.029048040509223938,0.2,1492,-1.4977491572499275,-0.003576536852051504,0.0003,0.002197265625,0.0023324965,0.791373610496521,0.0015587398847856093,235.52,0.29177776
375,77,384000,4980,-0.014660613611340523,0.2,1496,-1.3967198133468628,-0.0014379709318745881,0.0003,0.0546875,0.008696758,0.9177839756011963,0.0005942211373621831,239.0,0.28111109
376,77,385024,4982,-0.02068212814629078,0.2,1500,-1.297020062804222,-0.004227174213156104,0.0003,0.017333984375,0.003987317,0.9043080806732178,0.0008873699207470054,238.75,0.28280553999999997
377,77,386048,4983,-0.00818913895636797,0.2,1504,-1.152217224240303,-0.00014084010035730898,0.0003,0.003662109375,0.001591507,0.9242434501647949,0.00110477079579141,235.62,0.29349999
378,77,387072,4985,-0.020721640437841415,0.2,1508,-1.204368606209755,-0.004481473006308079,0.0003,0.10986328125,0.009980488,0.8532047271728516,0.0041859614866552874,235.13,0.2958611
379,77,388096,4986,-0.018794136121869087,0.2,1512,-1.1179298907518387,-0.005077641224488616,0.0003,0.05810546875,0.00094787654,0.8040731549263,0.000728761082427809,233.39,0.30169444
380,78,389120,4988,-0.009043348021805286,0.2,1516,-1.1677977815270424,-0.0016185718413908035,0.0003,0.03662109375,0.006339217,0.448211669921875,0.006498725793790072,235.09,0.29697221
381,78,390144,4989,-0.022422006353735924,0.2,1520,-1.1563236340880394,-0.0033166821231134236,0.0003,0.060791015625,0.0036147176,0.8535783290863037,0.0009263260817533592,232.15,0.30613887
382,78,391168,4991,-0.010254272259771824,0.2,1524,-1.1746434643864632,-0.002011354095884599,0.0003,0.00537109375,0.0025535212,0.7660725712776184,0.0026076426365762018,232.39,0.30547221
383,78,392192,4992,-0.010671098716557026,0.2,1528,-1.057375080883503,-0.0011385897814761847,0.0003,0.0,0.0006908938,0.8086792230606079,0.002354290772927925,235.22,0.2966111
384,80,393216,4889,-0.015232552774250507,0.2,1532,-1.0021233521401882,-0.0010959135252051055,0.0003,0.010986328125,0.0041659456,0.9651528000831604,0.00034579553994262824,240.42,0.28016666
385,80,394240,4890,-0.024018649011850357,0.2,1536,-1.3641913756728172,-0.0038139069074532017,0.0003,0.041259765625,0.00692594,0.9486744999885559,0.0008350569078174885,244.53,0.26775000000000004
386,80,395264,4892,-0.010311673395335674,0.2,1540,-1.262714870274067,-0.002766306366538629,0.0003,0.05810546875,0.0040302346,0.8410531282424927,0.005058869253844023,238.01,0.2888611
387,80,396288,4893,-0.018616879358887672,0.2,1544,-1.426342599093914,-0.002407926192972809,0.0003,0.002197265625,0.0012854227,0.8838904500007629,0.002123009951901622,242.94,0.27216665999999995
388,81,397312,4895,-0.028133632615208626,0.2,1548,-1.4409047365188599,-0.005170192802324891,0.0003,0.052001953125,0.008294478,0.9440601468086243,0.0003748363105842145,241.39,0.27747221
389,81,398336,4896,-0.02741238847374916,0.2,1552,-1.506311871111393,-0.004354520351625979,0.0003,0.069091796875,0.003522417,0.6988328695297241,0.003815706826571841,241.25,0.27886110000000003
390,81,399360,4897,-0.020609792321920395,0.2,1556,-1.2163713574409485,-0.0042390219459775835,0.0003,0.01611328125,0.0066872835,0.8230156302452087,0.0012546516554721165,235.68,0.29533330999999996
391,81,400384,4899,-0.02022368460893631,0.2,1560,-1.4094847440719604,-0.0017338531324639916,0.0003,0.015380859375,0.0028962493,0.8461076021194458,0.003667326891445555,236.42,0.29227776
392,81,401408,4900,-0.013816439546644688,0.2,1564,-1.4898933172225952,-0.00099004345247522,0.0003,0.0009765625,0.0017704221,0.8911940455436707,0.0012616417843673844,239.11,0.28280554
393,82,402432,4901,-0.030494777485728264,0.2,1568,-1.5261842980980873,-0.002339086713618599,0.0003,0.023193359375,0.0068402668,0.9460403323173523,0.0003395538269614917,251.41,0.24363886999999998
394,82,403456,4903,-0.01791771687567234,0.2,1572,-1.4974298104643822,-0.0016445848305011168,0.0003,0.0,0.001130557,0.9576390981674194,0.0009703982250357512,245.7,0.26149997
395,82,404480,4904,-0.01548193208873272,0.2,1576,-1.194045178592205,-0.0011862950923386961,0.0003,0.0,0.0012949847,0.8859971165657043,0.002645905209647026,245.7,0.26149996999999997
396,82,405504,4905,-0.00985296256840229,0.2,1580,-1.2074750736355782,-0.0008583043818362057,0.0003,0.01123046875,0.0038099787,0.9381754994392395,0.00028219835257914383,249.05,0.25019442000000003
397,82,406528,4907,-0.008064153604209423,0.2,1584,-1.3788831159472466,-0.0010084866953548044,0.0003,0.013427734375,0.0041001774,0.5216683149337769,0.005700955371139571,233.9,0.29827776000000006
398,83,407552,4908,-0.011224773712456226,0.2,1588,-1.4241717457771301,-0.0038403765356633812,0.0003,0.064453125,0.006541217,0.6324012875556946,0.010246687714243308,229.24,0.31322220999999995
399,83,408576,4910,-0.021485798060894012,0.2,1592,-1.3776340037584305,-0.0026318664895370603,0.0003,0.004150390625,0.003757696,0.7945026159286499,0.0032418584305560216,233.13,0.30041665
400,83,409600,4911,-0.027165444567799568,0.2,1596,-1.1992657110095024,-0.003560519660823047,0.0003,0.047607421875,0.0028184187,0.9375742673873901,0.0003425278746362892,235.54,0.2927222
401,83,410624,4912,-0.011493570171296597,0.2,1600,-1.2898554354906082,-0.0011938767274841666,0.0003,0.0,0.0016805334,0.8658561706542969,0.0026716685970313847,230.66,0.30727776
402,83,411648,4914,-0.012253779917955399,0.2,1604,-1.3357759565114975,-0.0013861662009730935,0.0003,0.016845703125,0.0020173613,0.9019358158111572,0.0015718516806373373,229.6,0.3112222
403,83,412672,4915,-0.01696976087987423,0.2,1608,-1.2896594628691673,-0.001435894489986822,0.0003,0.015869140625,0.0045371433,0.9480816721916199,0.0005246704167802818,234.14,0.29561108999999997
404,84,413696,4916,-0.01609850488603115,0.2,1612,-1.4102704972028732,-0.0024500360887032002,0.0003,0.02978515625,0.0048929993,0.7081653475761414,0.00410817026568111,229.41,0.31074998
405,84,414720,4918,-0.018864763900637627,0.2,1616,-1.3903955966234207,-0.00326121601392515,0.0003,0.041748046875,0.0034475818,0.7932153344154358,0.002855730795999989,233.63,0.29702775000000003
406,84,415744,4919,-0.014995582401752472,0.2,1620,-1.40379099547863,-0.005064074008259922,0.0003,0.06494140625,0.008968554,0.9058430194854736,0.000734796398319304,229.56,0.30833331
407,84,416768,4920,-0.023358488455414772,0.2,1624,-1.4140594452619553,-0.005760631000157446,0.0003,0.10302734375,0.0041701295,0.674695611000061,0.004689421970397234,229.56,0.30833331
408,84,417792,4921,-0.00814884528517723,0.2,1628,-1.329736240208149,-0.004034826561110094,0.0003,0.139892578125,0.011522041,0.8827269673347473,0.0004303734749555588,235.62,0.28749998
409,85,418816,4923,-0.022261356934905052,0.2,1632,-1.2703346237540245,-0.0015680261712986976,0.0003,0.067138671875,0.0041151796,0.7687233686447144,0.004162347147939727,230.74,0.30305554
410,85,419840,4924,-0.016856489703059196,0.2,1636,-1.1501647979021072,-0.0017177980043925345,0.0003,0.004638671875,0.0028527745,0.7205337882041931,0.0071984844107646495,231.98,0.29961109
411,85,420864,4926,-0.015278155915439129,0.2,1640,-1.1904334798455238,-0.002517233893740922,0.0003,0.01904296875,0.0062646545,0.9149100184440613,0.000928066234337166,227.62,0.31072221
412,85,421888,4927,-0.010051578283309937,0.2,1644,-1.074700340628624,-0.0021192540298216045,0.0003,0.009521484375,0.0019764488,0.8439992666244507,0.005015120230382308,228.06,0.30849999
413,85,422912,4928,-0.013156399130821228,0.2,1648,-1.0762880071997643,-0.001120087836170569,0.0003,0.006591796875,0.0024640872,0.8881163001060486,0.004411382295074873,222.82,0.32705554
414,85,423936,4930,-0.013895545154809952,0.2,1652,-1.0044541247189045,-0.0018405212176730856,0.0003,0.01025390625,0.004487628,0.8851398825645447,0.003246978907554876,218.04,0.34233332
415,86,424960,4931,-0.014786966145038605,0.2,1656,-1.2144326120615005,-0.004892340948572382,0.0003,0.072265625,0.002555473,0.6157063841819763,0.0032003902888391167,218.2,0.34188888
416,86,425984,4932,-0.01078419666737318,0.2,1660,-1.4685733914375305,-0.0009970540122594684,0.0003,0.0205078125,0.003494075,0.8039662837982178,0.0023815830863895826,217.7,0.3442777699999999
417,86,427008,4933,-0.024905750527977943,0.2,1664,-1.521774135529995,-0.0024081948649836704,0.0003,0.00244140625,0.0023550899,0.7751381993293762,0.002197776484536007,217.64,0.3454444400000001
418,86,428032,4934,-0.01600843481719494,0.2,1668,-1.0894746035337448,-0.001868538704002276,0.0003,0.02001953125,0.0041191853,0.7663198113441467,0.0009657130831328686,221.42,0.33394445000000006
419,86,429056,4936,-0.012495165690779686,0.2,1672,-1.1463080570101738,-0.001528956287074834,0.0003,0.015380859375,0.0047160136,0.48612725734710693,0.004105689295101911,225.6,0.32033332000000003
420,87,430080,4937,-0.01577717810869217,0.2,1676,-1.2728629857301712,-0.004261721740476787,0.0003,0.065673828125,0.004220058,0.527800440788269,0.006964601052459329,227.76,0.31433331
421,87,431104,4938,-0.008931342512369156,0.2,1680,-1.2828333228826523,-0.0016941326321102679,0.0003,0.02197265625,0.006703037,0.7881215810775757,0.0016948623524513096,225.77,0.32086108999999996
422,87,432128,4939,-0.01532326452434063,0.2,1684,-1.4284936636686325,-0.0023942295811139047,0.0003,0.050537109375,0.003918135,0.48623126745224,0.0019398904260015115,227.9,0.31494442
423,87,433152,4941,-0.011858575977385044,0.2,1688,-1.1848527863621712,-0.0004671814967878163,0.0003,0.0,0.00058403553,0.8952107429504395,0.0013882269995519891,228.81,0.31241664
424,87,434176,4942,-0.018636198714375496,0.2,1692,-0.9858430325984955,-0.0012817047536373138,0.0003,0.03857421875,0.0057780263,0.8640254139900208,0.0011328439686622005,228.64,0.31288887000000004
425,88,435200,4944,-0.009945491328835487,0.2,1696,-0.8454851508140564,-0.0005808694113511592,0.0003,0.0,0.00045769446,0.835054337978363,0.0031521160490228795,225.57,0.32241665
426,88,436224,4945,-0.005782194901257753,0.2,1700,-0.9235899038612843,-0.0004873931175097823,0.0003,0.0,0.0008210719,0.8461349606513977,0.0012899078501504846,228.25,0.31397221
427,88,437248,4946,-0.01561613380908966,0.2,1704,-0.8595197573304176,-0.0028835583216277882,0.0003,0.007080078125,0.002994663,0.9068482518196106,0.00036227914824848995,228.37,0.31363886999999996
428,88,438272,4947,-0.024054404348134995,0.2,1708,-0.9956638477742672,-0.0023379106423817575,0.0003,0.0,0.0013174904,0.838138222694397,0.0023666459092055447,229.1,0.31261109000000004
429,88,439296,4948,-0.007969421334564686,0.2,1712,-0.9084751829504967,-0.0012831792264478281,0.0003,0.0654296875,0.0026153463,0.8181389570236206,0.0033997680438915268,221.82,0.33583331
430,88,440320,4948,-0.02200126461684704,0.2,1716,-0.838517252355814,-0.0015712808235548437,0.0003,0.01708984375,0.0034135948,0.877485454082489,0.0031423846958205104,221.29,0.33830554
431,89,441344,4949,-0.010989630594849586,0.2,1720,-0.7494643218815327,-0.0008499581017531455,0.0003,0.0,0.00043410686,0.9152202606201172,0.0019446538426564075,222.95,0.3336944299999999
432,89,442368,4950,-0.018452869728207588,0.2,1724,-0.8728740774095058,-0.0032554937206441537,0.0003,0.044677734375,0.004598749,0.9415857195854187,0.0006834495306975441,229.24,0.31322221
433,89,443392,4951,-0.01913587376475334,0.2,1728,-1.0043414384126663,-0.0036572901444742456,0.0003,0.031494140625,0.004773619,0.8755507469177246,0.0005259770678094355,229.5,0.31249999
