rollout/ep_rew_mean,time/time_elapsed,time/iterations,time/total_timesteps,time/fps,rollout/ep_len_mean,train/explained_variance,train/clip_range,train/entropy_loss,train/learning_rate,train/approx_kl,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/loss,train/n_updates
0.8492399999999999,34,148,151552,4338,16.64,0.10419833660125732,0.2,-0.6309720575809479,0.0003,0.001020218,0.013192108017392457,0.0,0.0005601901502814144,-0.0013597505167126656,588
0.8364699999999999,35,149,152576,4347,18.17,0.23637372255325317,0.2,-0.6654505021870136,0.0003,0.015392199,0.009959121642168611,0.096923828125,-0.0030665982922073454,0.003934269305318594,592
0.83773,35,150,153600,4356,18.03,0.12167918682098389,0.2,-0.5963026620447636,0.0003,0.005630088,0.014524131722282618,0.057861328125,-0.0024298176576849073,-0.003967544063925743,596
0.8231400000000001,35,151,154624,4366,19.54,0.05864369869232178,0.2,-0.6740589961409569,0.0003,0.0031157178,0.013428435078822076,0.00390625,-0.0012527541257441044,-0.0035157972015440464,600
0.8258399999999999,35,152,155648,4325,19.24,0.08524787425994873,0.2,-0.724367868155241,0.0003,0.0029202672,0.013490527227986604,0.00146484375,-0.0005448134616017342,-0.008613004349172115,604
0.8222499999999999,36,153,156672,4334,19.75,0.24207687377929688,0.2,-0.7335047535598278,0.0003,0.0039337873,0.01325323892524466,0.000244140625,-0.0014174807874951512,-0.012424906715750694,608
0.8477999999999999,36,154,157696,4342,16.8,0.2790263891220093,0.2,-0.7064335942268372,0.0003,0.0040988815,0.01640278013655916,0.004150390625,-0.0012432014336809516,0.005758808925747871,612
0.85797,36,155,158720,4351,15.67,0.29360783100128174,0.2,-0.673272967338562,0.0003,0.0022947073,0.012408849666826427,0.0,-0.00157297303667292,-0.005288426764309406,616
0.8254899999999998,36,156,159744,4360,19.39,0.11026215553283691,0.2,-0.6650684364140034,0.0003,0.0004869966,0.014027890749275684,0.0,-0.0007863947539590299,-0.002355689648538828,620
0.8205399999999998,36,157,160768,4368,19.94,0.2238171100616455,0.2,-0.6178491711616516,0.0003,0.0014627735,0.016336962988134474,0.0,-0.00018886986072175205,0.0034137386828660965,624
0.84943,36,158,161792,4376,16.73,0.20284390449523926,0.2,-0.6378244683146477,0.0003,0.0041519073,0.01328564208233729,0.00244140625,-0.0009961723117157817,-0.0052160099148750305,628
0.8602299999999998,37,159,162816,4385,15.53,0.13856357336044312,0.2,-0.6843955740332603,0.0003,0.0076757944,0.0113446464529261,0.0595703125,-0.002023541514063254,-0.0018237973563373089,632
0.85438,37,160,163840,4324,16.18,0.21876734495162964,0.2,-0.6366550661623478,0.0003,0.004998718,0.010194708069320768,0.014892578125,-0.0008937125967349857,-0.004388354253023863,636
0.8335899999999999,38,161,164864,4334,18.49,0.09320425987243652,0.2,-0.6606818288564682,0.0003,0.0027811297,0.009985734766814858,0.0,-0.00034607590350788087,-0.008072059601545334,640
0.8304299999999999,38,162,165888,4342,18.73,0.1587924361228943,0.2,-0.6519890576601028,0.0003,0.002026326,0.01289337029447779,0.0,-0.0005179444851819426,-0.007822367362678051,644
0.8466299999999998,38,163,166912,4351,16.93,0.1634935736656189,0.2,-0.6307326890528202,0.0003,0.0047454177,0.015921482583507895,0.1025390625,-0.005086437551653944,-0.003950859420001507,648
0.8461000000000002,38,164,167936,4359,17.1,0.09725791215896606,0.2,-0.6262098662555218,0.0003,0.0001677809,0.013539800711441785,0.0,-0.0004963407554896548,-0.0008580712601542473,652
0.8840799999999999,38,165,168960,4367,12.88,0.23667198419570923,0.2,-0.6556361801922321,0.0003,0.000756317,0.010454341827426106,0.0,-0.0006377689278451726,-0.0020107883028686047,656
0.86347,38,166,169984,4375,15.17,0.3196796774864197,0.2,-0.658051360398531,0.0003,0.0053250478,0.0086602529627271,0.01904296875,-0.002205346667324193,0.0018313108012080193,660
0.8253099999999998,39,167,171008,4383,19.41,0.10563671588897705,0.2,-0.6561255343258381,0.0003,0.0028280332,0.013065669103525579,0.0,-0.0011877424840349704,-0.010097431018948555,664
0.82288,39,168,172032,4331,19.68,0.2050865888595581,0.2,-0.6496337912976742,0.0003,0.0062488345,0.01498656626790762,0.10302734375,-0.0037963719514664263,0.0014421790838241577,668
0.8379099999999998,39,169,173056,4338,18.01,0.3021697402000427,0.2,-0.6246967315673828,0.0003,0.00038197782,0.014876575442031026,0.0,-0.0009437705448362976,-0.00387388514354825,672
0.8418700000000001,40,170,174080,4346,17.57,0.321028470993042,0.2,-0.6440490037202835,0.0003,0.005100638,0.014313600491732359,0.008544921875,-0.0016538226045668125,-0.0034371758811175823,676
0.8624799999999999,40,171,175104,4353,15.28,0.27618467807769775,0.2,-0.7114243507385254,0.0003,0.0064568957,0.010119849990587682,0.0703125,-0.003915977344149724,0.0026571694761514664,680
0.87238,40,172,176128,4361,14.18,0.07554835081100464,0.2,-0.6860730312764645,0.0003,0.002058914,0.015893617586698383,0.117431640625,-0.0023758568859193474,-0.006388329900801182,684
0.8973099999999998,40,173,177152,4368,11.41,0.250374436378479,0.2,-0.678128432482481,0.0003,0.005952074,0.008408368419623002,0.02685546875,-0.002611034840811044,-0.013934316113591194,688
0.88642,40,174,178176,4375,12.62,0.18330425024032593,0.2,-0.6845942251384258,0.0003,0.006704655,0.00716272956924513,0.02587890625,-0.000999427036731504,0.0006630253046751022,692
0.8739999999999999,40,175,179200,4382,14.0,0.257132887840271,0.2,-0.6838372200727463,0.0003,0.0001317882,0.009738711174577475,0.0,-0.0004029599076602608,-0.004116572439670563,696
0.8785000000000001,41,176,180224,4341,13.5,0.34242016077041626,0.2,-0.6960417218506336,0.0003,0.0029312465,0.006042475171852857,0.07568359375,-0.003296094626421109,-0.002491665305569768,700
0.8738199999999998,41,177,181248,4349,14.02,0.2007732391357422,0.2,-0.6816563494503498,0.0003,0.0030967859,0.011106514430139214,0.005859375,-0.002266573952510953,-0.0040293242782354355,704
0.8828199999999998,41,178,182272,4356,13.02,0.26429498195648193,0.2,-0.6917858831584454,0.0003,0.0029842833,0.008656427206005901,0.01611328125,-0.002202073927037418,-0.014502253383398056,708
0.87976,42,179,183296,4363,13.36,0.17398560047149658,0.2,-0.6523159518837929,0.0003,0.0071805352,0.01303160417592153,0.052734375,-0.0019650793983601034,-0.010524146258831024,712
0.8826399999999999,42,180,184320,4370,13.04,0.26351654529571533,0.2,-0.6640838943421841,0.0003,0.0052796802,0.008630063326563686,0.0283203125,-0.0025391038798261434,-0.003734070807695389,716
0.8885799999999999,42,181,185344,4377,12.38,0.05976217985153198,0.2,-0.6492616310715675,0.0003,0.0046576615,0.010474134178366512,0.024169921875,-0.00296388691640459,-0.006222835276275873,720
0.8856100000000001,42,182,186368,4384,12.71,0.2127673625946045,0.2,-0.6145047768950462,0.0003,0.004687091,0.007674035587115213,0.044921875,-0.0032019267819123343,-0.00849929265677929,724
0.88264,42,183,187392,4392,13.04,0.3058772683143616,0.2,-0.6082487478852272,0.0003,0.00046636356,0.007073546759784222,0.01806640625,-0.0008428000728599727,-0.005888897925615311,728
0.88705,43,184,188416,4350,12.55,0.33493298292160034,0.2,-0.6363393813371658,0.0003,0.00055106275,0.0099091338342987,0.0,-0.0014752652787137777,-0.006447026040405035,732
0.88102,43,185,189440,4358,13.22,0.290188729763031,0.2,-0.6627048999071121,0.0003,0.003230955,0.012068030424416065,0.0166015625,-0.0017718979506753385,-0.010008083656430244,736
0.8935299999999999,43,186,190464,4365,11.83,0.33549362421035767,0.2,-0.6296522468328476,0.0003,0.0034549818,0.00856287614442408,0.058349609375,-0.0026726651412900537,-0.013393368571996689,740
0.8731,43,187,191488,4372,14.1,0.31131160259246826,0.2,-0.6603168249130249,0.0003,0.004488094,0.008216216374421492,0.03564453125,-0.0021533921972149983,-0.01295648142695427,744
0.8794,43,188,192512,4379,13.4,0.18750816583633423,0.2,-0.6331711076200008,0.0003,0.0035228967,0.014361392124556005,0.05517578125,-0.004227639248711057,0.012040529400110245,748
0.88507,44,189,193536,4386,12.77,0.38194769620895386,0.2,-0.6184290871024132,0.0003,0.0018237846,0.0071600935771130025,0.049560546875,-0.001854736648965627,-0.007029882166534662,752
0.8701299999999997,44,190,194560,4393,14.43,0.34633636474609375,0.2,-0.6309675201773643,0.0003,0.001462006,0.008344941335963085,0.020263671875,-0.002023512643063441,-0.00852510891854763,756
0.8667999999999999,44,191,195584,4400,14.8,0.37729406356811523,0.2,-0.6398883536458015,0.0003,0.0029492169,0.008032809186261147,0.020263671875,-0.0032861419022083282,-0.008373590186238289,760
0.8982099999999998,44,192,196608,4369,11.31,0.3961635231971741,0.2,-0.6046970672905445,0.0003,0.0067133154,0.010828573256731033,0.068359375,-0.004154388327151537,-0.010983448475599289,764
0.89371,45,193,197632,4376,11.81,0.3972981572151184,0.2,-0.5937501341104507,0.0003,0.0046852217,0.008053807629039511,0.039794921875,-0.00435351044870913,-0.009536328725516796,768
0.90118,45,194,198656,4382,10.98,0.3001183867454529,0.2,-0.5906696654856205,0.0003,0.0045417883,0.0072554220096208155,0.0107421875,-0.0010086391994263977,-0.0017859269864857197,772
0.89227,45,195,199680,4389,11.97,0.3266855478286743,0.2,-0.5874589942395687,0.0003,0.0012546699,0.008845069853123277,0.033447265625,-0.003118850101600401,-0.004149072803556919,776
0.8924500000000001,45,196,200704,4395,11.95,0.3426400423049927,0.2,-0.5633943527936935,0.0003,0.0007732126,0.007669104350497946,0.030029296875,-0.001518814271548763,-0.005068534053862095,780
0.8946099999999998,45,197,201728,4402,11.71,0.34197139739990234,0.2,-0.5936397649347782,0.0003,0.0010192649,0.008528799313353375,0.060791015625,-0.0008083054854068905,-0.0005676466971635818,784
0.9152199999999999,45,198,202752,4408,9.42,0.4450414180755615,0.2,-0.6045942641794682,0.0003,0.0028793996,0.00818082591285929,0.044677734375,-0.0026594904193188995,-0.003554149065166712,788
0.9071199999999999,46,199,203776,4415,10.32,0.3900790810585022,0.2,-0.5867806673049927,0.0003,0.002644872,0.008147879736497998,0.003173828125,-0.0016015909350244328,-0.005041530821472406,792
0.9248499999999998,46,200,204800,4391,8.35,0.3712002635002136,0.2,-0.5649728514254093,0.0003,0.0025548923,0.007785491150571033,0.023681640625,-0.0030353400361491367,-0.009715083055198193,796
0.9050499999999999,46,201,205824,4398,10.55,0.365908682346344,0.2,-0.5738142617046833,0.0003,0.00094601605,0.006892850709846243,0.01513671875,-0.0016450252005597576,-0.0026879259385168552,800
0.9116199999999999,46,202,206848,4403,9.82,0.4553452134132385,0.2,-0.5952917747199535,0.0003,0.0037183585,0.005806455330457538,0.01171875,-0.0019421710749156773,-0.008611498400568962,804
0.91423,47,203,207872,4410,9.53,0.3059954047203064,0.2,-0.569708451628685,0.0003,0.0018931809,0.009169341763481498,0.00830078125,-0.0016890677652554587,-0.0022091446444392204,808
0.91315,47,204,208896,4415,9.65,0.34912365674972534,0.2,-0.5823905542492867,0.0003,0.0074135084,0.007913736073533073,0.079833984375,-0.0036762937961611897,-0.0074544791132211685,812
0.9046,47,205,209920,4422,10.6,0.3514806628227234,0.2,-0.5806919001042843,0.0003,0.009768,0.0071527507971040905,0.054443359375,-0.0006286687857937068,0.0007592439651489258,816
0.90298,47,206,210944,4428,10.78,0.4149983525276184,0.2,-0.5759134516119957,0.0003,0.005151964,0.006967035413254052,0.066650390625,0.0011084147190558724,-0.006787898484617472,820
0.8884899999999999,47,207,211968,4434,12.39,0.43799126148223877,0.2,-0.5851488001644611,0.0003,0.0013101866,0.007012907299213111,0.0400390625,-0.0018109956290572882,0.0011621597222983837,824
0.9075699999999999,48,208,212992,4412,10.27,0.2987734079360962,0.2,-0.5989464782178402,0.0003,0.0020861062,0.0086620983784087,0.026611328125,-0.0017009878647513688,-0.002438150579109788,828
0.8983,48,209,214016,4418,11.3,0.38035327196121216,0.2,-0.5749984532594681,0.0003,0.0032443458,0.006629409472225234,0.070068359375,-0.005900903721340001,-0.01064242422580719,832
0.90829,48,210,215040,4424,10.19,0.34371036291122437,0.2,-0.5748114250600338,0.0003,0.0025020698,0.007676148059545085,0.005615234375,-0.00030003589927218854,-0.005778546445071697,836
0.9086499999999998,48,211,216064,4430,10.15,0.3762205243110657,0.2,-0.5741840936243534,0.0003,0.0018321753,0.008373215823667124,0.047607421875,-0.001736392849124968,-0.0024373638443648815,840
0.90586,48,212,217088,4436,10.46,0.4047768712043762,0.2,-0.5913549438118935,0.0003,0.0019510565,0.00801495264749974,0.026611328125,-0.0010308812343282625,-0.006523026619106531,844
0.92242,49,213,218112,4442,8.62,0.40587514638900757,0.2,-0.5724784694612026,0.0003,0.0014840146,0.010593287763185799,0.0712890625,-0.000953292939811945,0.01367616094648838,848
0.9094599999999997,49,214,219136,4447,10.06,0.48260194063186646,0.2,-0.5728822238743305,0.0003,0.006737906,0.008631639502709731,0.065185546875,-0.009825594403082505,-0.016039500012993813,852
0.9203499999999998,49,215,220160,4453,8.85,0.41808825731277466,0.2,-0.6017735041677952,0.0003,0.0034875711,0.00775783124845475,0.052490234375,-0.004395883035613224,-0.011055838316679,856
0.9253,49,216,221184,4432,8.3,0.4047114849090576,0.2,-0.541641116142273,0.0003,0.0029648356,0.007719505054410547,0.008544921875,-0.00027138853329233825,-0.007278586737811565,860
0.9181899999999998,50,217,222208,4438,9.09,0.5223844051361084,0.2,-0.5446859858930111,0.0003,0.0021223896,0.005265360785415396,0.00732421875,-0.002768966878647916,-0.004114432726055384,864
0.9108099999999999,50,218,223232,4444,9.91,0.4352182149887085,0.2,-0.513125566765666,0.0003,0.0012220782,0.008498039591358975,0.0146484375,-0.0009433857630938292,-0.004701188765466213,868
0.92692,50,219,224256,4449,8.12,0.35973113775253296,0.2,-0.528985358774662,0.0003,0.0029849461,0.006488220009487122,0.05517578125,-0.004759712144732475,-0.010658321902155876,872
0.91306,50,220,225280,4455,9.66,0.4294368624687195,0.2,-0.4996004346758127,0.0003,0.0009844843,0.005175781669095159,0.00390625,-0.000338343990733847,-0.003979829605668783,876
0.9269199999999997,50,221,226304,4460,8.12,0.40764331817626953,0.2,-0.5209334157407284,0.0003,0.0021625622,0.006258392269955948,0.006103515625,-0.0011119629198219627,-0.0013748451601713896,880
0.9139599999999999,50,222,227328,4466,9.56,0.2809031009674072,0.2,-0.5265533477067947,0.0003,0.004622515,0.0072610674251336604,0.054443359375,-0.0018712587479967624,-0.006115596741437912,884
0.91531,51,223,228352,4472,9.41,0.3899054527282715,0.2,-0.5187890809029341,0.0003,0.0014656256,0.005901980359340087,0.038818359375,-0.0020915892673656344,-0.0037922668270766735,888
0.91756,51,224,229376,4452,9.16,0.3326984643936157,0.2,-0.523832643404603,0.0003,0.0023842358,0.006795980705646798,0.009521484375,-0.0006918174622114748,-0.0031027754303067923,892
0.9248499999999998,51,225,230400,4457,8.35,0.43385541439056396,0.2,-0.5134535729885101,0.0003,0.0007839498,0.008440280216746032,0.010986328125,-0.0013750330545008183,-0.0034034340642392635,896
0.92791,51,226,231424,4463,8.01,0.5281780958175659,0.2,-0.48819499649107456,0.0003,0.0014531722,0.007743335387203842,0.03662109375,-0.0030881821003276855,-0.007010801695287228,900
0.9239499999999998,52,227,232448,4468,8.45,0.41466331481933594,0.2,-0.4865685719996691,0.0003,0.001612836,0.00599887827411294,0.050537109375,0.0015129499952308834,0.007425192277878523,904
0.9206199999999999,52,228,233472,4473,8.82,0.4949066638946533,0.2,-0.4789457321166992,0.0003,0.002435991,0.004448634790605865,0.04296875,-0.0033845732104964554,-0.008933128789067268,908
0.9218799999999997,52,229,234496,4479,8.68,0.4176751375198364,0.2,-0.4763208106160164,0.0003,0.0016942814,0.004794087028130889,0.0166015625,0.0003080225724261254,0.004085587337613106,912
0.9288099999999999,52,230,235520,4484,7.91,0.4645082354545593,0.2,-0.4753327537328005,0.0003,0.0018902807,0.0047214782680384815,0.04443359375,-0.0024535779957659543,-0.007828138768672943,916
0.9194500000000001,52,231,236544,4490,8.95,0.49621617794036865,0.2,-0.45603018812835217,0.0003,0.0036696342,0.004884565540123731,0.015625,-0.002935174066806212,-0.014588737860321999,920
0.9259299999999999,53,232,237568,4470,8.23,0.4421105980873108,0.2,-0.45950243435800076,0.0003,0.0031471564,0.006581019260920584,0.01171875,-0.00159185822121799,-0.0041302843019366264,924
0.9249399999999999,53,233,238592,4475,8.34,0.45814573764801025,0.2,-0.4462680108845234,0.0003,0.0062953522,0.00478750272304751,0.065673828125,-0.0025534725573379546,0.0022427476942539215,928
0.9254799999999999,53,234,239616,4480,8.28,0.4318588972091675,0.2,-0.42989104986190796,0.0003,0.0073427255,0.005460659886011854,0.102294921875,-0.006773723172955215,-0.0055411397479474545,932
0.9312399999999998,53,235,240640,4485,7.64,0.4722290635108948,0.2,-0.4462233427911997,0.0003,0.0011820463,0.003973653991124593,0.078125,-0.0018466363253537565,-0.0056100767105817795,936
0.92008,53,236,241664,4490,8.88,0.4676196575164795,0.2,-0.44740995578467846,0.0003,0.0009418988,0.006235005217604339,0.031005859375,-0.001998728810576722,-0.003940170165151358,940
0.9288099999999999,53,237,242688,4495,7.91,0.4356364607810974,0.2,-0.42561042681336403,0.0003,0.0021217875,0.006730001332471147,0.01708984375,-0.002383631857810542,-0.0029332274571061134,944
0.9287199999999999,54,238,243712,4501,7.92,0.4646322727203369,0.2,-0.4348955601453781,0.0003,0.00045410427,0.005265377723844722,0.02001953125,-0.00017314916476607323,-0.0023287711665034294,948
0.9153999999999999,54,239,244736,4506,9.4,0.5305051207542419,0.2,-0.404630608856678,0.0003,0.0020226822,0.006138924567494541,0.00439453125,-0.0015270437579602003,-0.009658141061663628,952
0.9289899999999999,54,240,245760,4486,7.89,0.4793286919593811,0.2,-0.4520064201205969,0.0003,0.002981366,0.009066464874194935,0.015869140625,-0.003367357567185536,-0.0044940924271941185,956
0.9263799999999998,54,241,246784,4489,8.18,0.5457444190979004,0.2,-0.44661132618784904,0.0003,0.0025599445,0.006289906305028126,0.005126953125,-0.0017748100217431784,-0.010630270466208458,960
0.9333999999999999,55,242,247808,4494,7.4,0.35561633110046387,0.2,-0.429265396669507,0.0003,0.0015403053,0.004801466129720211,0.017822265625,-0.0008465522842016071,-0.0031999144703149796,964
0.9396999999999999,55,243,248832,4498,6.7,0.3940608501434326,0.2,-0.42275002412498,0.0003,0.0017024432,0.003331495332531631,0.002685546875,-0.0012110137467971072,-0.0038376753218472004,968
0.9247599999999997,55,244,249856,4503,8.36,0.4192013144493103,0.2,-0.40067812241613865,0.0003,0.0016522325,0.004306588874896988,0.037109375,-0.0017385284591000527,-0.0027522360906004906,972
0.92089,55,245,250880,4507,8.79,0.43144309520721436,0.2,-0.4028719775378704,0.0003,0.003916078,0.005310621723765507,0.020263671875,-0.0004832564736716449,-0.010263285599648952,976
0.92755,55,246,251904,4512,8.05,0.48374760150909424,0.2,-0.41806211322546005,0.0003,0.0010746266,0.005456551967654377,0.114013671875,0.00027857438544742763,-0.0031891511753201485,980
0.93502,55,247,252928,4516,7.22,0.396711528301239,0.2,-0.39855879358947277,0.0003,0.0019521731,0.004246976532158442,0.009765625,-0.001046256977133453,-0.004758859518915415,984
0.92809,56,248,253952,4510,7.99,0.3894237279891968,0.2,-0.40143430419266224,0.0003,0.0037170574,0.003993959529907443,0.014404296875,-0.002751550986431539,0.0036875344812870026,988
0.9361,56,249,254976,4515,7.1,0.4103814363479614,0.2,-0.4406946636736393,0.0003,0.0019865055,0.005067774385679513,0.061767578125,-0.00338962409296073,-0.011204439215362072,992
0.92944,56,250,256000,4519,7.84,0.44667524099349976,0.2,-0.38501369394361973,0.0003,0.00774144,0.005565040133660659,0.086669921875,0.0014249342057155445,0.0009293765760958195,996
0.9307,56,251,257024,4523,7.7,0.40423470735549927,0.2,-0.4202270805835724,0.0003,0.021443054,0.003915135588613339,0.078369140625,0.00456237600883469,0.019278813153505325,1000
0.92467,56,252,258048,4528,8.37,0.43490493297576904,0.2,-0.41062990576028824,0.0003,0.00030117086,0.005386991600971669,0.118408203125,-0.00154556825873442,-0.0023103225976228714,1004
0.9321399999999999,57,253,259072,4532,7.54,0.3549633026123047,0.2,-0.40482993610203266,0.0003,0.004407952,0.0048495235096197575,0.060791015625,-0.005645151890348643,-0.010795711539685726,1008
0.9287199999999999,57,254,260096,4536,7.92,0.48092764616012573,0.2,-0.3898185882717371,0.0003,0.0010582637,0.003852338995784521,0.033203125,-0.0010151429160032421,-0.004552284721285105,1012
0.9418599999999999,57,255,261120,4540,6.46,0.41207247972488403,0.2,-0.40376962162554264,0.0003,0.0055871187,0.0032128856400959194,0.032958984375,2.0641833543777466e-05,-0.009181986562907696,1016
0.9286299999999998,57,256,262144,4533,7.93,0.4377734661102295,0.2,-0.3754846788942814,0.0003,0.0054887002,0.0039260264311451465,0.041748046875,-7.004666258580983e-05,-0.009187182411551476,1020
