time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_fraction,train/clip_range,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
290816,284,4829,60,0.010498046875,0.2,0.0014944352151360363,0.0042836703,0.9158637523651123,-1.1372406780719757,-0.0018494709947844967,1132,0.0003,-0.02024766243994236,227.16,0.32199997999999996
291840,285,4832,60,0.007080078125,0.2,0.0024174338395823725,0.002521698,0.7433454394340515,-0.9853076450526714,-0.0008162301455740817,1136,0.0003,-0.016405366361141205,232.71,0.30458332
292864,286,4834,60,0.04052734375,0.2,0.0008255851389549207,0.0021964912,0.9248874187469482,-1.008052408695221,-0.004334864555858076,1140,0.0003,-0.008341804146766663,237.44,0.29044443999999997
293888,287,4837,60,0.075439453125,0.2,0.002559435488365125,0.0034236335,0.8412780165672302,-1.1746043041348457,-0.0032740615715738386,1144,0.0003,-0.018408000469207764,230.63,0.3123611
294912,288,4840,60,0.02978515625,0.2,0.005310796404955909,0.0048063262,0.7007363438606262,-1.1671462655067444,-0.0028068026003893465,1148,0.0003,-0.025687579065561295,229.87,0.31447221000000003
295936,289,4842,61,0.002685546875,0.2,0.003455176622082945,0.0032363262,0.5943916440010071,-1.0162759497761726,-0.0023057253565639257,1152,0.0003,-0.016003239899873734,234.64,0.29922221
296960,290,4845,61,0.01708984375,0.2,0.004597492341417819,0.0064325016,0.708278238773346,-1.047633457928896,-0.002402429294306785,1156,0.0003,-0.00282840128056705,231.0,0.31133331999999997
297984,291,4847,61,0.0,0.2,0.008548714744392782,0.0005962129,0.7539812922477722,-0.906832866370678,-0.0007937832269817591,1160,0.0003,-0.0059835035353899,228.98,0.31694442999999994
299008,292,4849,61,0.009521484375,0.2,0.004860264132730663,0.002273592,0.762895405292511,-0.991921279579401,-0.0014445100969169289,1164,0.0003,-0.021234681829810143,225.12,0.33066665
300032,293,4852,61,0.0087890625,0.2,0.0036149774241494015,0.0018989777,0.8556554913520813,-0.9586748108267784,-0.0008929973118938506,1168,0.0003,-0.005827347747981548,217.61,0.35552775999999997
301056,294,4854,62,0.109375,0.2,0.003608538754633628,0.016097728,0.8186168670654297,-1.054919060319662,-0.004870420088991523,1172,0.0003,0.00010335980914533138,216.36,0.35999998000000005
302080,295,4856,62,0.028564453125,0.2,0.0012540969109977596,0.002408759,0.9266831278800964,-0.9595390520989895,-0.001012061518849805,1176,0.0003,0.0016915918095037341,216.36,0.35999998000000005
303104,296,4858,62,0.006591796875,0.2,0.001558195406687446,0.0037398364,0.8667206168174744,-0.9727651700377464,-0.0009767789451871067,1180,0.0003,-0.018451090902090073,215.9,0.36227777000000005
304128,297,4860,62,0.019287109375,0.2,0.003947235542000271,0.006265387,0.7980186939239502,-1.166675142943859,-0.0014581790019292384,1184,0.0003,-0.0072955661453306675,219.92,0.35011109999999995
305152,298,4862,62,0.01904296875,0.2,0.002067159402940888,0.0060762684,0.8249926567077637,-1.3268460035324097,-0.0014951401681173593,1188,0.0003,-0.008995267562568188,219.02,0.35361109999999996
306176,299,4865,62,0.064697265625,0.2,0.0007587556738144485,0.006684739,0.8653544783592224,-1.2663144618272781,-0.0059719717828556895,1192,0.0003,-0.019761713221669197,219.43,0.35247221
307200,300,4866,63,0.0,0.2,0.003489258495392278,0.00015252357,0.7422508001327515,-1.2964696064591408,-6.28748384770006e-05,1196,0.0003,-0.013777023181319237,219.49,0.35130555999999996
308224,301,4869,63,0.010009765625,0.2,0.005739149171859026,0.0040747053,0.718759298324585,-1.2161296531558037,-0.002126687759300694,1200,0.0003,-0.005194020923227072,217.76,0.35511112000000006
309248,302,4871,63,0.049072265625,0.2,0.0034123246441595256,0.009123316,0.8058184385299683,-1.2996328845620155,-0.002807256008964032,1204,0.0003,-0.017885327339172363,216.65,0.3581944500000001
310272,303,4873,63,0.087158203125,0.2,0.001154174988187151,0.009712581,0.9437260627746582,-1.1348343566060066,-0.007509862422011793,1208,0.0003,-0.02052762731909752,213.94,0.36672223000000004
311296,304,4876,63,0.026611328125,0.2,0.0035760859755100682,0.00393315,0.8136909008026123,-1.1374732330441475,-0.0005208812799537554,1212,0.0003,-0.012050735764205456,213.36,0.36733333
312320,305,4878,64,0.0,0.2,0.0029576626111520454,0.00061117153,0.811564564704895,-1.1356728002429008,-0.0007732276571914554,1216,0.0003,-0.013696043752133846,216.86,0.35561110999999995
313344,306,4880,64,0.017822265625,0.2,0.0009210191747115459,0.0031406796,0.8159468173980713,-1.032396413385868,-0.003211519360775128,1220,0.0003,-0.020370034500956535,210.78,0.3744999899999999
314368,307,4881,64,0.013916015625,0.2,0.004426493847859092,0.0055281753,0.8252067565917969,-1.018109455704689,-0.0020224217732902616,1224,0.0003,-0.01932826079428196,209.43,0.37824997999999993
315392,308,4883,64,0.039306640625,0.2,0.001272960907954257,0.0057855723,0.9481025338172913,-1.0479877442121506,-0.0021568074880633503,1228,0.0003,-0.016041476279497147,212.78,0.36694443000000004
316416,309,4884,64,0.034912109375,0.2,0.0012703385400527623,0.0066454764,0.9333542585372925,-0.9756875596940517,-0.001906882127514109,1232,0.0003,-0.006580013781785965,212.76,0.36700001
317440,310,4886,64,0.0205078125,0.2,0.006181266187923029,0.0017841322,0.559661328792572,-1.0886317677795887,-0.0019546201510820538,1236,0.0003,-0.009732361882925034,209.67,0.37658333
318464,311,4888,65,0.01171875,0.2,0.005803902196930721,0.0030095323,0.5956422090530396,-0.8941773176193237,-0.00040629334398545325,1240,0.0003,0.005332577042281628,214.35,0.3625833299999999
319488,312,4890,65,0.0322265625,0.2,0.0010427192100905813,0.0032292982,0.77748042345047,-0.9020225144922733,-0.0012391463096719235,1244,0.0003,-0.011431613005697727,221.73,0.33808333000000007
320512,313,4891,65,0.029541015625,0.2,0.0005878542851860402,0.006099093,0.9393602013587952,-1.0019149407744408,-0.000722340468200855,1248,0.0003,-0.015665581449866295,223.75,0.33247222
321536,314,4893,65,0.031494140625,0.2,0.0018635805463418365,0.0037021495,0.8340579271316528,-1.2058144733309746,-0.0036015243676956743,1252,0.0003,-0.01777634583413601,223.26,0.33483332
322560,315,4896,65,0.008544921875,0.2,0.0015582016058033332,0.002584107,0.6871520280838013,-1.0468677282333374,-0.002485351651557721,1256,0.0003,-0.013856344856321812,230.33,0.31419443999999996
323584,316,4897,66,0.06201171875,0.2,0.0012703307147603482,0.0076117734,0.5968374013900757,-0.980164423584938,-0.003900947835063562,1260,0.0003,-0.03041696920990944,232.57,0.30597220999999997
324608,317,4899,66,0.0458984375,0.2,0.000754526936361799,0.0013060353,0.8544495701789856,-1.1198184937238693,-0.0033432484488002956,1264,0.0003,-0.009093543514609337,231.1,0.31005555
325632,318,4900,66,0.032470703125,0.2,0.004875175218330696,0.005569143,0.659475564956665,-1.123501293361187,-0.0006790331681258976,1268,0.0003,-0.01836000382900238,228.74,0.3186111
326656,319,4902,66,0.092529296875,0.2,0.003646071781986393,0.009053658,0.7490688562393188,-1.1817281246185303,-0.0015394816873595119,1272,0.0003,-0.023705286905169487,232.03,0.30947222
327680,320,4903,66,0.018798828125,0.2,0.001622132105694618,0.0038189702,0.8185880184173584,-1.0084024220705032,-0.0021244754607323557,1276,0.0003,-0.01622002199292183,229.42,0.31572223
328704,321,4904,67,0.017822265625,0.2,0.002879176798160188,0.004856535,0.740487813949585,-1.1621330231428146,-0.000681942230585264,1280,0.0003,-0.01215579453855753,226.35,0.32625001
329728,322,4905,67,0.0361328125,0.2,0.004908798087853938,0.006194991,0.566740870475769,-1.3388190641999245,-0.0017123191501013935,1284,0.0003,-0.013465456664562225,231.6,0.31066667000000003
330752,323,4906,67,0.021728515625,0.2,0.001182835127110593,0.006036303,0.6693894863128662,-1.3966634646058083,-0.0005621760356007144,1288,0.0003,-0.016904395073652267,232.89,0.30708334
331776,324,4907,67,0.0654296875,0.2,0.004366984445368871,0.0074913325,0.7824893593788147,-1.2259213402867317,-0.0027621346816886216,1292,0.0003,-0.019392259418964386,231.18,0.31283333999999996
332800,325,4909,67,0.005615234375,0.2,0.00346820212143939,0.0015838903,0.8614175915718079,-1.225311540067196,-0.0016185786807909608,1296,0.0003,-0.012922687456011772,229.86,0.3175
333824,326,4911,67,0.015625,0.2,0.005498456579516642,0.006092084,0.46656787395477295,-1.2109638005495071,-0.0020467992580961436,1300,0.0003,-0.005704487673938274,231.05,0.31319446
334848,327,4913,68,0.005126953125,0.2,0.0024281222504214384,0.0015553092,0.8351969718933105,-1.145834133028984,-0.000353300929418765,1304,0.0003,-0.0126293133944273,225.68,0.33011113000000003
335872,328,4915,68,0.033935546875,0.2,0.0015077065327204764,0.0063742716,0.9433486461639404,-1.1501618474721909,-0.0015699048817623407,1308,0.0003,-0.01971563510596752,227.61,0.32375002
336896,329,4917,68,0.014404296875,0.2,0.005135328916367143,0.0060961195,0.8016570806503296,-1.1914655789732933,-0.0018313559412490577,1312,0.0003,-0.011487070471048355,230.62,0.31438892
337920,330,4918,68,0.048583984375,0.2,0.0021346097673813347,0.007983681,0.9007634520530701,-1.3504933789372444,-0.0024851984198903665,1316,0.0003,-0.025843385607004166,230.55,0.31558336
338944,331,4919,68,0.0361328125,0.2,0.0021441357966978103,0.007128368,0.776951789855957,-1.378196194767952,-0.0028169109718874097,1320,0.0003,-0.020247437059879303,233.27,0.3060278
339968,332,4920,69,0.002197265625,0.2,0.00039281355475395685,0.0035696873,0.8910214304924011,-1.4814455136656761,-0.0032178150140680373,1324,0.0003,-0.009167695418000221,234.85,0.3006389
340992,333,4921,69,0.031494140625,0.2,0.0013328473614819814,0.007272957,0.8121651411056519,-1.349587008357048,-0.0021059392020106316,1328,0.0003,-0.01706983521580696,236.85,0.29508334999999997
342016,334,4922,69,0.0,0.2,0.0031510172193520702,0.0009197994,0.8180931210517883,-1.512068085372448,-0.0010577717039268464,1332,0.0003,-0.016741694882512093,232.39,0.30847224000000006
343040,335,4923,69,0.0,0.2,0.003764627515920438,0.0016199849,0.7368631958961487,-1.2860303446650505,-0.001006454898742959,1336,0.0003,-0.012256374582648277,234.49,0.30263891
344064,336,4925,69,0.012939453125,0.2,0.0004518235064097098,0.004575476,0.9493407607078552,-1.3605538681149483,-0.003222500381525606,1340,0.0003,-0.01792145147919655,226.62,0.32550002
345088,337,4926,70,0.00634765625,0.2,0.010843278025276959,0.0031890883,0.6278644800186157,-1.216297410428524,-0.00042935882811434567,1344,0.0003,-0.013972904533147812,225.42,0.32783334
346112,338,4927,70,0.059814453125,0.2,0.0038618623148067854,0.0047083446,0.6314936876296997,-1.0121287070214748,-0.0017180825816467404,1348,0.0003,-0.013626021333038807,219.17,0.34819445000000004
347136,339,4928,70,0.006591796875,0.2,0.0015425977944687475,0.0044106822,0.957464873790741,-1.0124834440648556,-0.0013776799314655364,1352,0.0003,-0.01585828885436058,221.23,0.34147223000000004
348160,340,4930,70,0.04248046875,0.2,0.002725227073824499,0.0073158825,0.8593344688415527,-1.1086858287453651,-0.0017235346895176917,1356,0.0003,-0.004103751387447119,222.61,0.3356388800000001
349184,341,4932,70,0.042724609375,0.2,0.0032126873775268905,0.006165901,0.7744522094726562,-0.7864060737192631,-0.001697586674708873,1360,0.0003,-0.00506936851888895,221.35,0.33913887
350208,342,4934,70,0.06591796875,0.2,0.0021792916959384456,0.005226411,0.7900487184524536,-0.6107323728501797,-0.006473439309047535,1364,0.0003,-0.012964854948222637,225.07,0.32780552999999996
351232,343,4936,71,0.012939453125,0.2,0.0013875284021196421,0.0011774317,0.9305293560028076,-0.8469196371734142,-0.00040113067370839417,1368,0.0003,-0.013230863958597183,225.49,0.32563887
352256,344,4938,71,0.048583984375,0.2,0.0024754696132731624,0.0020376053,0.8628020286560059,-0.8024898394942284,-0.00376594508998096,1372,0.0003,-0.01607663370668888,223.65,0.33274998000000006
353280,345,4940,71,0.032958984375,0.2,0.002217171815573238,0.0051013776,0.8517233729362488,-1.02026754245162,-0.000922585284570232,1376,0.0003,-0.011748246848583221,221.9,0.33761109
354304,346,4941,71,0.02197265625,0.2,0.005285850435029715,0.0064042932,0.5939170122146606,-1.0843817591667175,-0.0011475459905341268,1380,0.0003,-0.004893423058092594,227.02,0.32238887
355328,347,4943,71,0.030517578125,0.2,0.0015952688627294265,0.0056416425,0.7991760969161987,-1.2463997229933739,-0.004932836993248202,1384,0.0003,-0.018394632264971733,226.47,0.32291664999999997
356352,348,4945,72,0.0009765625,0.2,0.0037128306867089123,0.0014890492,0.7709692716598511,-1.3194280564785004,-9.026756742969155e-05,1388,0.0003,-0.014825362712144852,227.14,0.32005553999999997
357376,349,4947,72,0.00537109375,0.2,0.0033339157671434805,0.00379903,0.8612136840820312,-1.0807696133852005,-0.0008471945184282959,1392,0.0003,-0.013688205741345882,227.03,0.32036108999999996
358400,350,4949,72,0.01416015625,0.2,0.0043796614481834695,0.004583096,0.7756384611129761,-0.9611670337617397,-0.0012476423871703446,1396,0.0003,-0.014238063246011734,228.16,0.3162222
359424,351,4950,72,0.034423828125,0.2,0.0008294132494484074,0.0061087925,0.9078702926635742,-1.1617958396673203,-0.001835913717513904,1400,0.0003,-0.013655755668878555,229.94,0.31027775
360448,352,4952,72,0.055908203125,0.2,0.001430481865099864,0.01012039,0.8694685697555542,-1.2439094930887222,-0.002288792806211859,1404,0.0003,-0.015470313839614391,229.85,0.31052775
361472,353,4954,72,0.08935546875,0.2,0.003880619304254651,0.00428531,0.7476376891136169,-1.2179831117391586,-0.0001465909881517291,1408,0.0003,-0.011478278785943985,229.85,0.31052775000000005
362496,354,4955,73,0.006103515625,0.2,0.0003935871791327372,0.0038231534,0.9303730130195618,-0.9780304990708828,-0.0016845560166984797,1412,0.0003,-0.020907465368509293,227.35,0.3184722
363520,355,4957,73,0.08642578125,0.2,0.005071046558441594,0.012545947,0.6583849787712097,-0.8082357309758663,-0.004008589574368671,1416,0.0003,-0.015462485142052174,225.41,0.32386108999999996
364544,356,4959,73,0.010009765625,0.2,0.004200006034807302,0.0022472637,0.8515856266021729,-0.8478946760296822,-0.0009185136295855045,1420,0.0003,-0.009571853093802929,221.6,0.33444442
365568,357,4961,73,0.055908203125,0.2,0.0019427544393693097,0.007059398,0.9185728430747986,-1.0042580291628838,-0.0015600929909851402,1424,0.0003,-0.005822485312819481,223.94,0.32694442
366592,358,4962,73,0.0048828125,0.2,0.00454178565996699,0.0016181823,0.6873481273651123,-0.96312615275383,-0.0014966758899390697,1428,0.0003,-0.015220421366393566,225.29,0.32219442
367616,359,4964,74,0.0009765625,0.2,0.0022162814493640326,0.00063429447,0.8462635278701782,-0.7772621177136898,-0.0018585017533041537,1432,0.0003,-0.015401923097670078,221.23,0.33447221
368640,360,4966,74,0.0,0.2,0.006722836405970156,0.00047028885,0.5678777694702148,-0.7408955730497837,-0.0015651071444153786,1436,0.0003,-0.006274358369410038,224.24,0.32511110000000004
369664,361,4968,74,0.014404296875,0.2,0.002458768809447065,0.0041887877,0.8435484766960144,-1.0429461002349854,-0.001324534765444696,1440,0.0003,-0.015081961639225483,221.23,0.33447221
370688,362,4969,74,0.003662109375,0.2,0.00174627914748271,0.0018876442,0.9036673307418823,-1.0219870060682297,-0.0002550276694819331,1444,0.0003,-0.015393419191241264,224.2,0.32522222
371712,363,4969,74,0.01953125,0.2,0.004225149983540177,0.0020190808,0.7813513875007629,-1.1636620461940765,-0.0022302441066130996,1448,0.0003,-0.01240498200058937,221.58,0.3345
372736,364,4970,74,0.07177734375,0.2,0.002727005004999228,0.007473715,0.9096068143844604,-1.161046527326107,-0.000812558108009398,1452,0.0003,-0.007375911343842745,218.08,0.34622222
373760,365,4971,75,0.04541015625,0.2,0.0051229416858404875,0.0051810956,0.716600239276886,-1.1875608786940575,-0.0023175202077254653,1456,0.0003,-0.009407034143805504,217.91,0.34669444
374784,366,4972,75,0.052001953125,0.2,0.004202846059342846,0.0106676845,0.6554064750671387,-1.3133451715111732,-0.003282576217316091,1460,0.0003,-0.033247675746679306,217.44,0.349
375808,367,4973,75,0.064697265625,0.2,0.003231878399674315,0.008799506,0.42176687717437744,-1.2985088154673576,-0.001830209032050334,1464,0.0003,-0.018899602815508842,213.91,0.3618055600000001
376832,368,4975,75,0.06787109375,0.2,0.0031449505186174065,0.005913268,0.8108359575271606,-1.06153779104352,-0.004672477167332545,1468,0.0003,-0.014476653188467026,211.41,0.36975
377856,369,4976,75,0.005126953125,0.2,0.005581349571002647,0.0009447881,0.7182055711746216,-1.1018774956464767,-0.0007957708003232256,1472,0.0003,-0.011357571929693222,213.82,0.36305556000000005
378880,370,4977,76,0.03173828125,0.2,0.0007128448796720477,0.0044707716,0.8636829853057861,-1.076179563999176,-0.003322435251902789,1476,0.0003,-0.0205696951597929,215.9,0.35627778000000004
379904,371,4979,76,0.0283203125,0.2,0.0012459086938179098,0.00685414,0.9226416349411011,-1.119352325797081,-0.0011254408018430695,1480,0.0003,-0.017510108649730682,217.64,0.3514444499999999
380928,372,4980,76,0.13916015625,0.2,0.001567686500493437,0.01070052,0.934363067150116,-1.1434989273548126,-0.00828862602065783,1484,0.0003,-0.015008460730314255,217.64,0.35144444999999996
381952,373,4982,76,0.010498046875,0.2,0.0006195318455866072,0.0020797583,0.9485086798667908,-1.1171598434448242,-0.0005334097077138722,1488,0.0003,-0.01420530490577221,218.0,0.35044445
382976,374,4983,76,0.030029296875,0.2,0.0034738319664029405,0.0056421906,0.7351034283638,-1.0424410812556744,-0.003369108249899,1492,0.0003,-0.011354002170264721,207.55,0.38347222000000003
384000,375,4985,77,0.0009765625,0.2,0.011994351778412238,0.002409765,0.5672348737716675,-1.163499154150486,-0.0019673529895953834,1496,0.0003,-0.017529994249343872,203.58,0.39649999999999996
385024,376,4985,77,0.001708984375,0.2,0.004133985596126877,0.0022531915,0.7121356725692749,-1.3157381191849709,-0.0018140879110433161,1500,0.0003,-0.011613082140684128,210.4,0.37655555999999996
386048,377,4986,77,0.028564453125,0.2,0.006163096375530586,0.004725032,0.5600983500480652,-1.2463118508458138,-0.0037791963841300458,1504,0.0003,-0.024616722017526627,205.44,0.39333334000000003
387072,378,4987,77,0.005126953125,0.2,0.0042281881760573015,0.0029307925,0.8209919929504395,-1.2053957134485245,-0.002676157688256353,1508,0.0003,-0.016705408692359924,206.63,0.39002779
388096,379,4987,77,0.0517578125,0.2,0.0010931457691185642,0.006524467,0.9508808255195618,-1.0482386909425259,-0.004155773145612329,1512,0.0003,-0.020421728491783142,208.49,0.38386112000000006
389120,380,4987,78,0.01220703125,0.2,0.0009349829779239371,0.00061306404,0.8634418249130249,-1.1354731693863869,-1.038936898112297e-05,1516,0.0003,-0.011398475617170334,205.82,0.39227778999999996
390144,381,4986,78,0.005615234375,0.2,0.005707452422939241,0.002458872,0.621727466583252,-1.1984487399458885,-0.0012683782551903278,1520,0.0003,-0.012313432060182095,211.6,0.37322223
391168,382,4986,78,0.072265625,0.2,0.0022997144478722475,0.0042520585,0.8476092219352722,-1.14189513027668,-0.003112720383796841,1524,0.0003,-0.020289311185479164,208.65,0.38441668000000007
392192,383,4986,78,0.039794921875,0.2,0.0015196724270936102,0.0075275227,0.8967888951301575,-1.1505957543849945,-0.0014842338277958333,1528,0.0003,-0.019245093688368797,207.54,0.38650000999999995
393216,384,4890,80,0.005615234375,0.2,0.00618237690650858,0.0024808305,0.7124089598655701,-1.0406832322478294,-0.0023376300232484937,1532,0.0003,-0.005288724787533283,210.65,0.37686112
394240,385,4892,80,0.054443359375,0.2,0.00198267513042083,0.009805627,0.8567319512367249,-1.055718768388033,-0.0024379379756283015,1536,0.0003,-0.015887480229139328,210.56,0.3751111100000001
395264,386,4892,80,0.00048828125,0.2,0.0022865723294671625,0.0010374757,0.8801820278167725,-0.9597924537956715,-0.0006538782909046859,1540,0.0003,-0.01016516424715519,210.6,0.37400000999999994
396288,387,4894,80,0.03125,0.2,0.005047923608799465,0.006057394,0.7655484080314636,-0.9751799218356609,-0.0009685919212643057,1544,0.0003,-0.006463407538831234,210.15,0.37225001999999996
397312,388,4895,81,0.044677734375,0.2,0.006423100538086146,0.008458793,0.801400363445282,-0.8108370676636696,-0.003110459540039301,1548,0.0003,-0.011553488671779633,207.52,0.38055557
398336,389,4897,81,0.02880859375,0.2,0.003222622210159898,0.0025195081,0.7733862996101379,-0.8960009999573231,-0.0010859496833290905,1552,0.0003,-0.007515150122344494,214.73,0.35752779
399360,390,4898,81,0.00048828125,0.2,0.0008920362542994553,0.00087712443,0.9210175275802612,-0.8964365422725677,-0.0014328645338537171,1556,0.0003,-0.010898450389504433,214.36,0.35955557000000005
400384,391,4899,81,0.017578125,0.2,0.001517936685559107,0.0021798464,0.8104188442230225,-0.7829029522836208,-0.001671500547672622,1560,0.0003,-0.015313172712922096,209.93,0.37486112
401408,392,4901,81,0.014404296875,0.2,0.0031810204382054508,0.004468431,0.7318633794784546,-0.6603969633579254,-0.0014193265815265477,1564,0.0003,-0.009358398616313934,212.1,0.36883334000000007
402432,393,4902,82,0.031982421875,0.2,0.0012597877575899474,0.005376674,0.899211585521698,-0.8748326972126961,-0.0015935085830278695,1568,0.0003,-0.014390967786312103,213.25,0.3646389
403456,394,4902,82,0.060546875,0.2,0.0008229962695622817,0.006708756,0.8604900240898132,-1.0193486586213112,-0.0029560115071944892,1572,0.0003,-0.011831286363303661,210.46,0.3743889
404480,395,4904,82,0.00927734375,0.2,0.006426993480999954,0.0044060326,0.4269331097602844,-1.0690569803118706,-0.000708175211912021,1576,0.0003,-0.0026439656503498554,211.9,0.37038891
405504,396,4904,82,0.020751953125,0.2,0.0020220167280058376,0.004966951,0.6769043207168579,-1.0720547288656235,-0.0021379770478233695,1580,0.0003,-0.015507163479924202,216.14,0.35761114
406528,397,4905,82,0.004638671875,0.2,0.0042126789630856365,0.002636144,0.5880210995674133,-1.0653237327933311,-0.0007154978811740875,1584,0.0003,-0.017641693353652954,220.38,0.3448333699999999
407552,398,4906,83,0.04833984375,0.2,0.0030468421755358577,0.009395318,0.70735764503479,-1.1397201716899872,-0.0026481271779630333,1588,0.0003,-0.009514237754046917,219.43,0.34747225
408576,399,4908,83,0.001708984375,0.2,0.002711175700824242,0.0011202248,0.8476653695106506,-1.0625283047556877,-0.0012751173344440758,1592,0.0003,-0.010552710853517056,224.23,0.33313890999999995
409600,400,4909,83,0.079833984375,0.2,0.0010917739709839225,0.0059409067,0.8999643921852112,-0.9973409175872803,-0.005212253832723945,1596,0.0003,-0.020319217815995216,225.75,0.32791669000000007
410624,401,4911,83,0.060546875,0.2,0.0006878840122226393,0.0075066388,0.941755473613739,-1.018610268831253,-0.0026302949409000576,1600,0.0003,-0.008062746375799179,222.58,0.33872225000000006
411648,402,4913,83,0.1376953125,0.2,0.0027961205851170234,0.006648302,0.757778525352478,-1.1584996432065964,-0.008087973954388872,1604,0.0003,-0.028254617005586624,219.93,0.3470833600000001
412672,403,4914,83,0.014892578125,0.2,0.003842109232209623,0.004920344,0.8296821117401123,-1.2040811330080032,-0.0010288770718034357,1608,0.0003,-0.014901047572493553,216.19,0.35847224999999994
413696,404,4915,84,0.077392578125,0.2,0.00467190524796024,0.011572171,0.7315400838851929,-1.115786388516426,-0.0017446890415158123,1612,0.0003,-0.014011240564286709,217.88,0.35277781
414720,405,4917,84,0.152587890625,0.2,0.005234698430285789,0.005752379,0.6720927357673645,-1.2142556980252266,-0.004847073520068079,1616,0.0003,-0.008802119642496109,217.46,0.35494448
415744,406,4918,84,0.00048828125,0.2,0.004475729409023188,0.0012523807,0.7965870499610901,-1.2103631272912025,-0.0003781563718803227,1620,0.0003,-0.01237349770963192,217.5,0.35683338
416768,407,4920,84,0.0048828125,0.2,0.004468037543119863,0.0026656534,0.7580466866493225,-1.1950453147292137,-0.0011606983025558293,1624,0.0003,-0.020179294049739838,212.71,0.37213893
417792,408,4921,84,0.03271484375,0.2,0.0036074879171792418,0.0076519167,0.7322694659233093,-1.298635557293892,-0.0017860818334156647,1628,0.0003,-0.005822233855724335,214.43,0.3683611400000001
418816,409,4923,85,0.02392578125,0.2,0.00644149151048623,0.0029136792,0.6107836961746216,-1.2016090005636215,-0.0010341901797801256,1632,0.0003,-0.01284303329885006,212.08,0.37588891999999996
419840,410,4924,85,0.225830078125,0.2,0.003262744561652653,0.014036527,0.8123602867126465,-1.2738177552819252,-0.006313241348834708,1636,0.0003,-0.021723724901676178,210.05,0.3825278100000001
420864,411,4925,85,0.0673828125,0.2,0.0025845269847195596,0.0033077998,0.5959815979003906,-1.3025535345077515,-0.003463516302872449,1640,0.0003,-0.016549181193113327,207.57,0.39041669
421888,412,4927,85,0.032470703125,0.2,0.0019845437418553047,0.008540946,0.7533387541770935,-1.1652113273739815,-0.003512861905619502,1644,0.0003,-0.017186475917696953,211.08,0.37966669000000003
422912,413,4929,85,0.08154296875,0.2,0.001093304825189989,0.0055445563,0.8287303447723389,-1.099643126130104,-0.0020166418835287914,1648,0.0003,-0.009595619514584541,210.48,0.38133336000000007
423936,414,4930,85,0.01806640625,0.2,0.002231092090369202,0.0039720004,0.8293397426605225,-1.0317204929888248,-0.001161028485512361,1652,0.0003,-0.01548313070088625,209.67,0.38358335
424960,415,4932,86,0.0,0.2,0.002280860659084283,0.0007760455,0.8848937153816223,-1.2387666553258896,-0.0003687125281430781,1656,0.0003,-0.011307976208627224,209.72,0.38344447000000004
425984,416,4933,86,0.00146484375,0.2,0.0017168972917716019,0.0016690451,0.8155882358551025,-1.1358856856822968,-0.0011048029991798103,1660,0.0003,-0.013608584180474281,215.04,0.36566668
427008,417,4935,86,0.049560546875,0.2,0.002202523552114144,0.005384594,0.8296580910682678,-1.2825971320271492,-0.0014316569722723216,1664,0.0003,-0.01883031614124775,212.08,0.37388889999999997
428032,418,4937,86,0.02099609375,0.2,0.0038246694748522714,0.0047927364,0.5406278967857361,-1.435905322432518,-0.0024139582237694412,1668,0.0003,-0.019426319748163223,211.74,0.37583334
429056,419,4938,86,0.0322265625,0.2,0.002010304306168109,0.00439173,0.894401490688324,-1.244387000799179,-0.003622495074523613,1672,0.0003,-0.016052044928073883,215.37,0.3637500200000001
430080,420,4940,87,0.041015625,0.2,0.001373236082145013,0.0072403727,0.9269821643829346,-1.236548237502575,-0.0029906115669291466,1676,0.0003,-0.006923422683030367,212.29,0.37330558
431104,421,4942,87,0.05908203125,0.2,0.0012995570541534107,0.008738617,0.875686526298523,-1.1989639028906822,-0.002445306396111846,1680,0.0003,-0.009450356476008892,211.85,0.3745278
432128,422,4943,87,0.060546875,0.2,0.000831307472253684,0.0074346345,0.8920963406562805,-1.0905366465449333,-0.005102004652144387,1684,0.0003,-0.021368850022554398,210.79,0.37747224
433152,423,4945,87,0.031005859375,0.2,0.003614522618590854,0.0035301526,0.8211967945098877,-1.0681555792689323,-0.0008215153065975755,1688,0.0003,-0.012144079431891441,212.35,0.37313889999999994
434176,424,4947,87,0.078125,0.2,0.0016025464865379035,0.009388835,0.8478440046310425,-0.9652150608599186,-0.003098511864664033,1692,0.0003,-0.015840645879507065,216.45,0.35975001
435200,425,4949,87,0.0087890625,0.2,0.004091936178156175,0.00056569546,0.7128204107284546,-1.060541182756424,0.00010668850154615939,1696,0.0003,-0.012100075371563435,213.86,0.3689444499999999
436224,426,4950,88,0.03125,0.2,0.003953549996367656,0.0035404437,0.8378432989120483,-0.8932316489517689,-0.0025610470038373023,1700,0.0003,-0.008771870285272598,213.28,0.37055556
437248,427,4952,88,0.005615234375,0.2,0.004459836985915899,0.002086828,0.6570513248443604,-0.9845403023064137,-2.051828778348863e-05,1704,0.0003,-0.009811049327254295,208.97,0.38252777000000004
438272,428,4953,88,0.01025390625,0.2,0.0037180684448685497,0.002588945,0.8279794454574585,-0.8055161014199257,-0.0013621979160234332,1708,0.0003,-0.006301447749137878,212.06,0.37194445000000004
