time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/learning_rate,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/value_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
4341,57344,56,13,-0.016022544354200363,0.7140851020812988,0.0003,0.0,0.2,-0.00013903513900004327,0.0008222252,-1.4872535467147827,0.0007534723154094536,220,0.20752776999999994,263.69
4357,58368,57,13,-0.01307858806103468,0.37795478105545044,0.0003,0.0,0.2,-0.0003405413299333304,0.0011054738,-1.4661978036165237,0.008765263308305293,224,0.21005554999999998,262.78
4371,59392,58,13,-0.014366027899086475,0.3242416977882385,0.0003,0.0,0.2,-0.001210345551953651,0.0014358924,-1.4091693088412285,0.004667240165872499,228,0.21497223000000001,261.37
4385,60416,59,13,-0.016115296632051468,0.5249943137168884,0.0003,0.0,0.2,-0.002325629160623066,0.0020114058,-1.370427168905735,0.005034869100200012,232,0.2191389,259.51
4398,61440,60,13,-0.010842977091670036,0.6407588720321655,0.0003,0.012939453125,0.2,-0.004345345078036189,0.003340436,-1.3331986963748932,0.004547833421383984,236,0.22463888999999998,257.53
4412,62464,61,14,-0.01269710622727871,0.6794863939285278,0.0003,0.0,0.2,-0.0008488159801345319,0.0011648164,-1.291052982211113,0.002777013127342798,240,0.22463888999999998,257.53
4425,63488,62,14,-0.02362569235265255,0.9085087180137634,0.0003,0.0,0.2,-0.00027974155091214925,0.0013699861,-1.3411939144134521,0.0002571286731836153,244,0.22463889,257.53
4438,64512,63,14,-0.015073345974087715,0.8948435187339783,0.0003,0.0,0.2,-0.0005696639564121142,0.0014123211,-1.3464199006557465,0.00036732235457748175,248,0.2196389,258.97
4451,65536,64,14,-0.01594833843410015,0.09236752986907959,0.0003,0.0,0.2,-0.000541547778993845,0.0019360555,-1.4021509811282158,0.007180685817729682,252,0.22633333999999997,256.92
4463,66560,65,14,-0.017342789098620415,0.664015531539917,0.0003,0.0,0.2,-0.0007744479808025062,0.00068319374,-1.4312763288617134,0.0016438432794529945,256,0.23233334,254.76
4475,67584,66,15,-0.024162985384464264,0.5876346230506897,0.0003,0.009765625,0.2,-0.003986189607530832,0.0038233092,-1.398367278277874,0.0036565227710525505,260,0.21308333999999998,260.61
4486,68608,67,15,-0.007572954520583153,0.26971375942230225,0.0003,0.01416015625,0.2,-0.0016357129206880927,0.004457848,-1.4598337039351463,0.0049994247674476355,264,0.20575000999999996,262.89
4497,69632,68,15,-0.01971723698079586,0.7080438733100891,0.0003,0.0,0.2,-0.0008496269001625478,0.00085190474,-1.4961481541395187,0.00026372188585810363,268,0.20397223999999994,263.53
4506,70656,69,15,-0.028216054663062096,0.8721301555633545,0.0003,0.000244140625,0.2,-0.0018817499512806535,0.0035866355,-1.4942985847592354,0.0006150147237349302,272,0.20508335000000003,262.77
4516,71680,70,15,-0.018431928008794785,0.49421197175979614,0.0003,0.0,0.2,-9.727515862323344e-05,0.00084722205,-1.5600835531949997,0.0068462350172922015,276,0.21125001999999996,260.91
4527,72704,71,16,-0.034742020070552826,0.6382961869239807,0.0003,0.05712890625,0.2,-0.005720810950151645,0.015482032,-1.4316482245922089,0.0027751869056373835,280,0.21611112999999998,259.52
4538,73728,72,16,-0.01575659029185772,0.6576167345046997,0.0003,0.0,0.2,-0.0019460784969851375,0.0028748973,-1.2962188571691513,0.0013870209349988727,284,0.21697224,259.21
4548,74752,73,16,-0.0069054048508405685,0.6503427028656006,0.0003,0.02783203125,0.2,-0.0040798856352921575,0.006742645,-1.312256745994091,0.003006661241670372,288,0.20222224,263.8
4558,75776,74,16,-0.02005949057638645,0.71860671043396,0.0003,0.008056640625,0.2,-0.001964363793376833,0.005199872,-1.4562216401100159,0.0005748781495640287,292,0.19886111999999997,265.01
4569,76800,75,16,-0.019166892394423485,0.6092999577522278,0.0003,0.0078125,0.2,-0.0023160272976383567,0.0032424324,-1.469007946550846,0.0018731948293861933,296,0.20244445,264.08
4578,77824,76,16,-0.02225613221526146,0.8339758515357971,0.0003,0.013671875,0.2,-0.0046291574981296435,0.009389167,-1.336014062166214,0.0006833513962192228,300,0.19702777999999999,265.67
4586,78848,77,17,-0.018229374662041664,0.4500125050544739,0.0003,0.0,0.2,-0.002278075844515115,0.0028305491,-1.2043566405773163,0.0017886724817799404,304,0.21980556,258.55
4594,79872,78,17,-0.011572735384106636,0.3882625102996826,0.0003,0.0,0.2,-0.00013502748333849013,0.00063360773,-1.1910760328173637,0.006148183951154351,308,0.22469445,257.15
4603,80896,79,17,-0.009154998697340488,-0.1354910135269165,0.0003,0.0,0.2,-0.0006596272287424654,0.0004787913,-1.1894698217511177,0.0015485214698855998,312,0.23194444999999997,254.18
4612,81920,80,17,-0.02317730523645878,0.7412514686584473,0.0003,0.0,0.2,-0.0009014772076625377,0.0020764712,-1.2111420258879662,0.0031210216984618455,316,0.23797222999999998,252.01
4621,82944,81,17,-0.013231761753559113,0.8446332812309265,0.0003,0.063720703125,0.2,-0.002075964497635141,0.009892359,-1.3580563366413116,0.001367327004118124,320,0.23944446,251.48
4629,83968,82,18,-0.013295757584273815,0.44749802350997925,0.0003,0.0,0.2,-0.0004499561619013548,0.00032310485,-1.408383660018444,0.004407561864354648,324,0.22316668,256.62
4637,84992,83,18,-0.02119556814432144,0.7532411217689514,0.0003,0.0,0.2,-0.001805575579055585,0.0010787712,-1.4049477502703667,0.0016791879825177602,328,0.23266667,253.2
4644,86016,84,18,-0.01645439676940441,0.26013654470443726,0.0003,0.0,0.2,-0.0015374105423688889,0.0010797542,-1.3936427533626556,0.0038818443135824054,332,0.22741666999999996,254.73
4652,87040,85,18,-0.019750433042645454,0.6180572509765625,0.0003,0.0185546875,0.2,-0.0008402077364735305,0.0033576565,-1.4369456693530083,0.0027586429423536174,336,0.2128889,259.24
4659,88064,86,18,-0.009760020300745964,0.7768598794937134,0.0003,0.0205078125,0.2,-0.003418751439312473,0.007819167,-1.4149335399270058,0.001221681039169198,340,0.22597224000000002,255.61
4667,89088,87,19,-0.014144644141197205,0.850507378578186,0.0003,0.008544921875,0.2,-0.003247865824960172,0.005882373,-1.266634814441204,0.001601062776899198,344,0.23122224,254.08
4675,90112,88,19,-0.016142429783940315,0.9392282962799072,0.0003,0.0,0.2,-0.0013181660615373403,0.0008731611,-1.1969255283474922,0.0003357404448252055,348,0.22394445999999998,256.34
4682,91136,89,19,-0.016902808099985123,0.901772677898407,0.0003,0.012451171875,0.2,-0.0030798311054240912,0.005332196,-1.1433009058237076,0.00039325078705587657,352,0.22294446,256.7
4689,92160,90,19,-0.006135840900242329,0.5566411018371582,0.0003,0.0,0.2,-0.0004956352640874684,0.0009992095,-1.0127308182418346,0.00521778418624308,356,0.22294446,256.7
4697,93184,91,19,-0.015572933480143547,0.7761451601982117,0.0003,0.0,0.2,-0.0006010368815623224,0.0007581078,-1.0295655131340027,0.00034890016468125395,360,0.21391668,259.59
4704,94208,92,20,-0.006714723538607359,0.9406719207763672,0.0003,0.00244140625,0.2,-0.0009116475994233042,0.0021906004,-1.04728352278471,0.0003646008681243984,364,0.22269445999999998,256.79
4712,95232,93,20,-0.00969168171286583,0.8232944011688232,0.0003,0.0,0.2,0.00043819665734190494,0.0004329076,-1.135026976466179,0.0020142760549788363,368,0.23650000000000002,252.18
4718,96256,94,20,-0.015267881564795971,0.7680056691169739,0.0003,0.011474609375,0.2,-0.003175708989147097,0.0022658978,-1.1532327607274055,0.003590685300878249,372,0.22063889,257.17
4724,97280,95,20,-0.00917805451899767,0.9284586906433105,0.0003,0.034912109375,0.2,-0.0019344964530318975,0.0060037803,-1.2190511152148247,0.0007800610383128515,376,0.21074998999999997,260.37
4730,98304,96,20,-0.011490970849990845,0.846434473991394,0.0003,0.0,0.2,-0.0004655608208850026,0.00047462364,-1.2181745320558548,0.001177822417957941,380,0.19977776999999997,263.6
4736,99328,97,20,-0.01479728426784277,0.8108046650886536,0.0003,0.0,0.2,-0.0013290454517118633,0.0014514027,-1.1558969616889954,0.0007921394899312872,384,0.19977777000000002,263.6
4743,100352,98,21,-0.00638775248080492,0.9373795390129089,0.0003,0.0,0.2,-0.0006891161319799721,0.000794687,-1.120236299932003,0.0003226635553801316,388,0.19063887999999998,266.53
4749,101376,99,21,-0.025213224813342094,0.890701174736023,0.0003,0.003173828125,0.2,-0.0021064109168946743,0.0018043069,-1.0851156562566757,0.00039629234288440784,392,0.19766666,264.36
4754,102400,100,21,-0.012078704312443733,0.6128966212272644,0.0003,0.0,0.2,-0.0006205561803653836,0.00043369393,-1.0276033878326416,0.0016619726629869547,396,0.19899999999999998,263.88
4760,103424,101,21,-0.0094841867685318,0.23179244995117188,0.0003,0.0,0.2,-0.0005205990164540708,0.0003526085,-1.0410818979144096,0.0026823623629752547,400,0.19541667000000001,264.81
4765,104448,102,21,-0.011752228252589703,0.9396095871925354,0.0003,0.0,0.2,-0.0003955925931222737,0.00033805514,-1.015486977994442,0.0003015758647961775,404,0.18994445,266.42
4771,105472,103,22,-0.018122054636478424,0.8148651719093323,0.0003,0.008056640625,0.2,-0.0011231492389924824,0.0030811175,-1.0753300786018372,0.0008895520331861917,408,0.19536111999999994,265.19
4777,106496,104,22,-0.0112119410187006,0.47406888008117676,0.0003,0.114501953125,0.2,-0.0032104532583616674,0.013755432,-1.3028960824012756,0.006711653550155461,412,0.19047222999999996,266.59
4782,107520,105,22,-0.010855109430849552,0.9058569669723511,0.0003,0.0,0.2,-0.0007691667269682512,0.001927133,-1.3682192116975784,0.0007581152094644494,416,0.18908334,267.09
4786,108544,106,22,-0.02598823979496956,0.8622552752494812,0.0003,0.126953125,0.2,-0.005672133673215285,0.008657911,-1.5507720038294792,0.0008544829979655333,420,0.17750001,270.9
4791,109568,107,22,-0.02374243550002575,0.8409666419029236,0.0003,0.0458984375,0.2,-0.0021324527042452246,0.015399669,-1.592130072414875,0.0009569515495968517,424,0.17466667000000002,271.92
4796,110592,108,23,-0.020595617592334747,0.6948060989379883,0.0003,0.04931640625,0.2,-0.003977689368184656,0.014374349,-1.6528700068593025,0.0011195862607564777,428,0.16097223,276.49
4801,111616,109,23,-0.03989346697926521,0.8004968166351318,0.0003,0.04443359375,0.2,-0.0030519437859766185,0.011722887,-1.7835870459675789,0.000709091513272142,432,0.16408335000000002,276.09
4805,112640,110,23,-0.025476202368736267,0.477123498916626,0.0003,0.0673828125,0.2,-0.006013659876771271,0.0094753485,-1.7631703317165375,0.005633161577861756,436,0.16386113000000002,276.53
4809,113664,111,23,-0.019271450117230415,0.8263043165206909,0.0003,0.0,0.2,-0.0008823019888950512,0.0017180981,-1.7426803186535835,0.0007773913439450553,440,0.16319445999999999,276.77
4813,114688,112,23,-0.01654904894530773,0.6563189029693604,0.0003,0.111572265625,0.2,-0.003925383818568662,0.016632799,-1.6301605552434921,0.002734362678893376,444,0.16736113,275.63
4817,115712,113,24,-0.004797377623617649,0.858279824256897,0.0003,0.1337890625,0.2,-0.0040412399102933705,0.019897465,-1.6221185252070427,0.0013730210339417681,448,0.15783334999999998,278.34
4820,116736,114,24,-0.02207031287252903,0.7901222109794617,0.0003,0.0,0.2,-0.0020828309934586287,0.0037645295,-1.589363656938076,0.0013217913146945648,452,0.15486113,279.41
4825,117760,115,24,-0.020050639286637306,0.9083026647567749,0.0003,0.00146484375,0.2,-0.0016931555364863016,0.003393038,-1.5661646500229836,0.00022597386123379692,456,0.16702779,275.75
4829,118784,116,24,-0.017936913296580315,0.5121210813522339,0.0003,0.00830078125,0.2,-0.003248021414037794,0.007147807,-1.469873495399952,0.0034584398090373725,460,0.15147223,280.63
4834,119808,117,24,-0.011823410168290138,0.3166901469230652,0.0003,0.00732421875,0.2,-0.0011712171835824847,0.0013951914,-1.4127653911709785,0.0028099921910325065,464,0.15147222999999999,280.63
4838,120832,118,24,-0.022625869140028954,0.8826608657836914,0.0003,0.0,0.2,-0.0019502855866448954,0.005631688,-1.4177913144230843,0.00033803430869738804,468,0.16305557,277.18
4843,121856,119,25,-0.019203202798962593,0.6681219339370728,0.0003,0.008544921875,0.2,-0.001696392777375877,0.0025006938,-1.3107842728495598,0.002437724957417231,472,0.15866667999999998,278.76
4846,122880,120,25,-0.009477328509092331,0.7630499005317688,0.0003,0.027587890625,0.2,-0.0015092113753780723,0.0052733934,-1.3905429393053055,0.000741155223295209,476,0.15605557,279.7
4850,123904,121,25,-0.018323346972465515,0.5536884069442749,0.0003,0.0,0.2,-0.002110757828631904,0.0012510662,-1.4172757714986801,0.003586932383768726,480,0.15605557,279.7
4854,124928,122,25,-0.021114058792591095,0.9110323786735535,0.0003,0.009765625,0.2,-0.00109870417509228,0.0044925227,-1.5144653394818306,0.0005654936721839476,484,0.16011113,278.6
4858,125952,123,25,-0.030846545472741127,0.8703569173812866,0.0003,0.00048828125,0.2,-0.0009412255603820086,0.0040731486,-1.6003824844956398,0.0006851531088614138,488,0.17675003,273.69
4862,126976,124,26,-0.02265246957540512,0.3244156837463379,0.0003,0.045166015625,0.2,-0.002002507506404072,0.010703906,-1.7655065432190895,0.006375043434672989,492,0.18355559,271.6
4866,128000,125,26,-0.0198744535446167,0.7660360336303711,0.0003,0.000244140625,0.2,-0.001945787575095892,0.0021264446,-1.776441365480423,0.0018370338293607347,496,0.1884167,270.21
4870,129024,126,26,-0.01484227180480957,0.6810235977172852,0.0003,0.005859375,0.2,-0.002540319605031982,0.0050320886,-1.8286973983049393,0.0026564810250420123,500,0.19797226,267.13
4873,130048,127,26,-0.02021699957549572,0.7296501398086548,0.0003,0.0,0.2,-0.00024335515263373964,0.0001749043,-1.737040027976036,0.003263318125391379,504,0.19797225999999998,267.13
4561,131072,128,28,-0.021850278601050377,0.9175140857696533,0.0003,0.0,0.2,-0.0011442046670708805,0.0010337253,-1.7320438548922539,0.0006061357398721157,508,0.20222227,265.96
4566,132096,129,28,-0.041025951504707336,0.9574410915374756,0.0003,0.044189453125,0.2,-0.002576628321548924,0.011508382,-1.7723724469542503,0.000216703239857452,512,0.20127782,266.3
4571,133120,130,29,-0.01377865206450224,0.6661145687103271,0.0003,0.0,0.2,-0.001215900236275047,0.0027375026,-1.7928739041090012,0.0011415446497267112,516,0.18116671,272.82
4576,134144,131,29,-0.026698224246501923,0.8734737634658813,0.0003,0.0,0.2,-0.002038667123997584,0.002253656,-1.746340997517109,0.00024366303932765732,520,0.19263894,269.05
4581,135168,132,29,-0.011256818659603596,0.5405029654502869,0.0003,0.0,0.2,-0.0011829487048089504,0.0018160306,-1.6457704603672028,0.003880645614117384,524,0.20094450000000003,266.42
4587,136192,133,29,-0.01156548224389553,0.5291786193847656,0.0003,0.0,0.2,-0.0007821243052603677,0.0030758886,-1.6885715276002884,0.0040066594374366105,528,0.22011117000000002,259.88
4592,137216,134,29,-0.019286978989839554,0.46360671520233154,0.0003,0.080810546875,0.2,-0.0046505428035743535,0.01493346,-1.710943527519703,0.006009557677316479,532,0.23261116999999995,255.74
4597,138240,135,30,-0.011215674690902233,0.6309791803359985,0.0003,0.0,0.2,-0.0007089500140864402,0.0013177069,-1.613978698849678,0.006026766306604259,536,0.22222228000000002,258.4
4603,139264,136,30,-0.015257510356605053,0.7817201614379883,0.0003,0.0,0.2,-0.0005035014764871448,0.0007763325,-1.5822255834937096,0.0010994526310241781,540,0.22375006,257.85
4608,140288,137,30,-0.03029114007949829,0.569587767124176,0.0003,0.017822265625,0.2,-0.0028129680722486228,0.007081531,-1.5900971814990044,0.002150205946236383,544,0.22458339000000002,257.55
4613,141312,138,30,-0.018511421978473663,0.6319137811660767,0.0003,0.082763671875,0.2,-0.00463683094130829,0.01514385,-1.5736729204654694,0.003248995024478063,548,0.21686116,259.61
4618,142336,139,30,-0.01823883131146431,0.8706862330436707,0.0003,0.0,0.2,-0.0003958357046940364,0.00037416758,-1.5360853224992752,0.0004528450335783418,552,0.2193056,258.73
4622,143360,140,31,-0.02181527391076088,0.7039799690246582,0.0003,0.03857421875,0.2,-0.0015272396267391741,0.011634371,-1.637042909860611,0.0012232284570927732,556,0.22036116000000003,258.35
4627,144384,141,31,-0.014132913202047348,0.5645666122436523,0.0003,0.0,0.2,-0.000985242280876264,0.0009950849,-1.667347751557827,0.0035978949890704826,560,0.23297227000000004,254.89
4632,145408,142,31,-0.017619909718632698,0.5082273483276367,0.0003,0.0,0.2,-0.00012919018627144396,0.0016103764,-1.6602701768279076,0.0034964967926498502,564,0.23247227000000004,255.07
4636,146432,143,31,-0.022819561883807182,0.7993842363357544,0.0003,0.0,0.2,-0.0021965141349937767,0.003735263,-1.6659315675497055,0.0016581053278059699,568,0.22088892999999998,258.52
4640,147456,144,31,-0.016312215477228165,0.8184080123901367,0.0003,0.0,0.2,-0.0009333879570476711,0.0012889613,-1.5961246937513351,0.000673051772537292,572,0.22313893,258.07
4645,148480,145,31,-0.01670277677476406,0.7835589051246643,0.0003,0.0,0.2,-0.001029121754982043,0.00055567233,-1.5653554275631905,0.0018945717893075198,576,0.22313893,258.07
4649,149504,146,32,-0.015695925801992416,0.889028012752533,0.0003,0.001708984375,0.2,-0.00240655240486376,0.0028450713,-1.5284047052264214,0.00015293478463718202,580,0.22433338,257.28
4654,150528,147,32,-0.023281196132302284,0.6688750982284546,0.0003,0.000732421875,0.2,-0.002252512422273867,0.0046375026,-1.4516335427761078,0.0028915059083374217,584,0.23258337000000004,254.31
4659,151552,148,32,-0.01784566603600979,0.7149313688278198,0.0003,0.032470703125,0.2,-0.0026631978689692914,0.009245134,-1.4109831303358078,0.0031741600687382743,588,0.22358336,257.55
4663,152576,149,32,-0.015848351642489433,0.8265756964683533,0.0003,0.000244140625,0.2,-0.0008834309119265527,0.0010040014,-1.471383586525917,0.0008956385136116296,592,0.22397224,257.41
4668,153600,150,32,-0.01266284566372633,0.5075865983963013,0.0003,0.00830078125,0.2,-0.00025748947518877685,0.0059529357,-1.5555122718214989,0.0026301499747205526,596,0.21919446,258.77
4671,154624,151,33,-0.02474813349545002,0.760023832321167,0.0003,0.045166015625,0.2,-0.0022713492726325057,0.008757547,-1.6006960421800613,0.0003644987764346297,600,0.21502779,260.27
